BIO_PRS_IDE;BIO_INF_LIB;BIO_CRE_DAT;BIO_SUP_DAT;BIO_ARB_CHA;BIO_ARB_SC1;BIO_ARB_SC2;BIO_ARB_SC3;BIO_ARB_SC4;BIO_ARB_BAS;BIO_PHY_GRP;BIO_GRP_LIB;BIO_HIS_DTD;BIO_HIS_DTF;BIO_ENP_TOP;BIO_TUX_TOP;BIO_MAX_EXE;BIO_SPE_REG;BIO_MAX_REG;BIO_MED_REF;BIO_RES_TOP;BIO_BIO_INV;BIO_SNG_TOP;BIO_TAR_NAT;BIO_TAR_COF
1830;M. COELIAQUE : AUTOANTICORPS ANTIENDOMYSIUM (IGA);05NOV2008:00:00:00;;7;3;0;0;0;31.000000;90;AUTRES (tous les autres codes);25DEC2008:00:00:00;;;;1;;0;1;;;1;B;40.00
1831;M. COELIAQUE : AUTOANTICORPS ANTIENDOMYSIUM (IGG);05NOV2008:00:00:00;;7;3;0;0;0;32.000000;90;AUTRES (tous les autres codes);25DEC2008:00:00:00;;;;1;;0;1;;;1;B;40.00
2000;SANG : CAPACITE TOTALE DE SATURATION EN FER DE LA TRANSFERRINE  (CTST);20SEP2005:00:00:00;13JUL2017:00:00:00;13;1;0;0;0;39.000000;10;FER - FERRITINE;13APR2014:00:00:00;13JUL2017:00:00:00;;;1;;0;;;;1;B;14.00
2001;SANG : CHOLESTEROL-LDL (C-LDL);20SEP2005:00:00:00;;13;1;0;0;0;19.000000;5;EXPLORATION LIPIDIQUE;01APR2017:00:00:00;;;;1;;0;1;;1;1;B;18.00
2002;SANG : COEFFICIENT DE SATURATION DE LA TRANSFERRINE (CS-TF);26JUN2017:00:00:00;;13;1;0;0;0;6.000000;10;FER - FERRITINE;01FEB2019:00:00:00;;;;1;;0;;;1;1;B;17.00
2003;SANG : ZINC PLASMATIQUE OU SERIQUE;05NOV2008:00:00:00;;13;1;0;0;0;5.000000;90;AUTRES (tous les autres codes);25DEC2008:00:00:00;;;;1;;0;1;;;1;B;30.00
2004;UR.PROTEINURIE: DOSAGE;20SEP2005:00:00:00;;13;3;0;0;0;1.000000;4;BIOCHIMIE COURANTE (en dehors des groupes);19SEP2019:00:00:00;;;;1;;0;;;;;B;6.00
2005;UR. : SODIUM;20SEP2005:00:00:00;;13;3;0;0;0;9.000000;11;IONOGRAMMES;01APR2017:00:00:00;;;;1;;0;;;;;B;6.00
2006;UR. : POTASSIUM;20SEP2005:00:00:00;;13;3;0;0;0;10.000000;11;IONOGRAMMES;01APR2017:00:00:00;;;;1;;0;;;;;B;6.00
2007;UR.: GLYCOSURIE: DOSAGE;20SEP2005:00:00:00;;13;3;0;0;0;21.000000;6;EXPLORATION GLUCIDIQUE;19SEP2019:00:00:00;;;;1;;0;;;;;B;6.00
2008;UR. : CUIVRE;24JAN2007:00:00:00;;13;3;0;0;0;24.000000;90;AUTRES (tous les autres codes);30APR2007:00:00:00;;;;1;;0;1;;;;B;30.00
2009;UR. : CRISTALLURIE;20SEP2005:00:00:00;;13;3;0;0;0;25.000000;90;AUTRES (tous les autres codes);11DEC2005:00:00:00;;;;1;;0;1;;;;B;40.00
2010;UR. : OXALURIE;20SEP2005:00:00:00;;13;3;0;0;0;26.000000;90;AUTRES (tous les autres codes);11DEC2005:00:00:00;;;;1;;0;1;;;;B;30.00
2011;UR. : CITRATURIE;20SEP2005:00:00:00;;13;3;0;0;0;27.000000;90;AUTRES (tous les autres codes);11DEC2005:00:00:00;;;;1;;0;1;;;;B;30.00
2012;UR. : MAGNESURIE;20SEP2005:00:00:00;;13;3;0;0;0;28.000000;90;AUTRES (tous les autres codes);14APR2018:00:00:00;;;;1;;0;1;;;;B;6.00
2013;UR. : OXALURIE + CITRATURIE + MAGNESURIE;20SEP2005:00:00:00;;13;3;0;0;0;29.000000;90;AUTRES (tous les autres codes);11DEC2005:00:00:00;;;;1;;0;1;;;;B;65.00
2108;HEMATOCRITE (HTE);14FEB1997:00:00:00;;5;1;0;0;0;8.000000;90;AUTRES (tous les autres codes);17APR2013:00:00:00;;;;1;;0;;;;1;B;7.00
2109;RECHERCHE QUANTIFICATION D'HEMATIES FOETALES - TEST DE KLEIHAUER;24JAN2007:00:00:00;;5;1;0;0;0;24.000000;90;AUTRES (tous les autres codes);30APR2007:00:00:00;;;;1;;0;;;;1;B;70.00
2258;PROTEINES SERIQUES OU PLASMATIQUES TOTALES (PROTIDES);14FEB1997:00:00:00;;12;0;0;0;0;1.000000;11;IONOGRAMMES;01APR2017:00:00:00;;;;1;;0;;;;1;B;6.00
3246;MYCOPLASMOSES RESPIRATOIRES : SD : IGG + ITERATIF;20SEP2005:00:00:00;;7;4;0;0;0;22.000000;90;AUTRES (tous les autres codes);11DEC2005:00:00:00;;;;1;;0;;;;1;B;90.00
3247;MYCOPLASMOSES RESPIRATOIRES : SD : IGM + ITERATIF;20SEP2005:00:00:00;;7;4;0;0;0;24.000000;90;AUTRES (tous les autres codes);11DEC2005:00:00:00;;;;1;;0;1;;1;1;B;90.00
3248;FIEVRE Q (COXIELLA BURNETTI) : SD : TITRAGE AG PHASE II + ITERATIF;20SEP2005:00:00:00;;7;4;0;0;0;27.000000;90;AUTRES (tous les autres codes);11DEC2005:00:00:00;;;;1;;0;;;1;1;B;90.00
3249;FIEVRE Q CHRONIQUE (COXIELLA BURNETTI) : SD : IGG ET IGA + ITERATIF;20SEP2005:00:00:00;;7;4;0;0;0;29.000000;90;AUTRES (tous les autres codes);11DEC2005:00:00:00;;;;1;;0;;;;1;B;180.00
3252;MALADIE DES GRIFFES DU CHAT (BARTONELLOSES) : SD : TITRAGE + ITERATIF;20SEP2005:00:00:00;;7;4;0;0;0;45.000000;90;AUTRES (tous les autres codes);11DEC2005:00:00:00;;;;1;;0;;;1;1;B;90.00
3253;ARBOVIROSES (AUTRES QUE DENGUE OU CHIKUNGUNYA)-IGM ET IGG (EIA)+EXAMEN ITERATIF;25AUG2014:00:00:00;;7;6;0;0;0;7.000000;90;AUTRES (tous les autres codes);04SEP2014:00:00:00;;;;2;;0;1;;;1;B;135.00
3254;VIRUS DU CHIKUNGUNYA - RECHERCHE IGM ET DES IGG (A PARTIR DE J5)+EXAMEN ITERATIF;25AUG2014:00:00:00;;19;0;0;0;0;13.000000;90;AUTRES (tous les autres codes);04SEP2014:00:00:00;;;;1;;0;1;;;1;B;135.00
3255;VIRUS DENGUE - IGG ET IGM  (A PARTIR J5) + EXAMEN ITERATIF;25AUG2014:00:00:00;;19;0;0;0;0;17.000000;90;AUTRES (tous les autres codes);04SEP2014:00:00:00;;;;1;;0;1;;;1;B;135.00
3307;INFECTIONS UROGENITALES A CHLAMYDIA TRACHOMATIS : SERODIAGNOSTIC (IGG ET, EN CAS DE POSITIVITE, IGA;01JAN1996:00:00:00;04NOV2011:00:00:00;7;4;0;0;0;5.000000;26;INFECTIONS A CHLAMYDIA;11DEC2005:00:00:00;04NOV2011:00:00:00;;;1;;0;;;;1;B;90.00
3308;INF. PULMONAIRES A CHLAMYDIA PNEUMONIAE : SD + ITERATIF;01JAN1996:00:00:00;;7;4;0;0;0;7.000000;26;INFECTIONS A CHLAMYDIA;11DEC2005:00:00:00;;;;1;;0;;;;1;B;90.00
3309;INF. PULMONAIRES A CHLAMYDIA PSITTACI : SD + ITERATIF;01JAN1996:00:00:00;;7;4;0;0;0;9.000000;26;INFECTIONS A CHLAMYDIA;11DEC2005:00:00:00;;;;1;;0;;;;1;B;90.00
3310;INF. A CAMPYLOBACTER : SD + ITERATIF;01JAN1996:00:00:00;;7;4;0;0;0;11.000000;90;AUTRES (tous les autres codes);11DEC2005:00:00:00;;;;1;;0;;;;1;B;45.00
3311;INF. A HELICOBACTER PYLORI : SD + ITERATIF;20SEP2005:00:00:00;;7;4;0;0;0;13.000000;90;AUTRES (tous les autres codes);11DEC2005:00:00:00;;;;1;;0;;;;1;B;90.00
3313;MYCOPLASMOSES RESPIRATOIRES : SD : AC TOTAUX + ITERATIF;01JAN1996:00:00:00;;7;4;0;0;0;20.000000;90;AUTRES (tous les autres codes);11DEC2005:00:00:00;;;;1;;0;;;;1;B;45.00
3318;RICKETTSIOSES (RICKETTSIA CONORII, RICKETTSIA TYPHI) : SD : TITRAGE + ITERATIF;01JAN1996:00:00:00;;7;4;0;0;0;32.000000;90;AUTRES (tous les autres codes);11DEC2005:00:00:00;;;;1;;0;;;1;1;B;90.00
3337;LEGIONELLOSES : SD : TITRAGE AVEC 6 AG ET PLUS + ITERATIF;20SEP2005:00:00:00;;7;4;0;0;0;16.000000;90;AUTRES (tous les autres codes);11DEC2005:00:00:00;;;;1;;0;;;1;1;B;180.00
3706;ARBOVIROSES : RECHERCHE AC PAR IHA + ITERATIF;30JUL1997:00:00:00;04SEP2014:00:00:00;7;6;0;0;0;10.000000;90;AUTRES (tous les autres codes);12OCT1997:00:00:00;04SEP2014:00:00:00;;;7;;0;;;;1;B;30.00
3707;ARBOVIROSES : RECHERCHE IGM PAR EIA + ITERATIF;30JUL1997:00:00:00;04SEP2014:00:00:00;7;6;0;0;0;12.000000;90;AUTRES (tous les autres codes);12OCT1997:00:00:00;04SEP2014:00:00:00;;;2;;0;;;;1;B;105.00
3708;ARBOVIROSES : RECHERCHE IGG SPECIFIQUES PAR EIA + ITERATIF;30JUL1997:00:00:00;04SEP2014:00:00:00;7;6;0;0;0;16.000000;90;AUTRES (tous les autres codes);12OCT1997:00:00:00;04SEP2014:00:00:00;;;2;;0;;;;1;B;105.00
3713;INFECTION A CMV RECENTE  SD :  IGG + IGM PAR EIA + ITERATIF;01JAN1996:00:00:00;01FEB2019:00:00:00;7;6;0;0;0;87.000000;21;INFECTIONS A CMV;14APR2018:00:00:00;01FEB2019:00:00:00;;;1;;0;1;;;1;B;120.00
3714;INFECTION A CMV RECENTE  SD : IGG + IGM PAR IFI + ITERATIF;01JAN1996:00:00:00;01FEB2019:00:00:00;7;6;0;0;0;88.000000;21;INFECTIONS A CMV;01JAN1996:00:00:00;01FEB2019:00:00:00;;;1;;0;1;;;1;B;105.00
3729;GRIPPE A : SD PAR RFC + ITERATIF;01JAN1996:00:00:00;;7;6;0;0;0;20.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;;;;1;B;45.00
3730;GRIPPE A : SD PAR EIA + ITERATIF;01JAN1996:00:00:00;;7;6;0;0;0;22.000000;90;AUTRES (tous les autres codes);11FEB2011:00:00:00;;;;1;;0;;;;1;B;90.00
3731;GRIPPE A : SD PAR IHA + ITERATIF;01JAN1996:00:00:00;;7;6;0;0;0;24.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;;;;1;B;60.00
3732;GRIPPE B : SD PAR RFC + ITERATIF;01JAN1996:00:00:00;;7;6;0;0;0;26.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;;;;1;B;45.00
3733;GRIPPE B : SD PAR EIA + ITERATIF;01JAN1996:00:00:00;;7;6;0;0;0;28.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;;;;1;B;105.00
3734;GRIPPE B : SD PAR IHA + ITERATIF;01JAN1996:00:00:00;;7;6;0;0;0;30.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;;;;1;B;60.00
3744;HERPES SIMPLEX (VHS) : SD : AC IGG ANTI VHS 1 ET 2 PAR EIA + ITERATIF;01JAN1996:00:00:00;01FEB2019:00:00:00;7;6;0;0;0;75.000000;90;AUTRES (tous les autres codes);31JAN2012:00:00:00;01FEB2019:00:00:00;;;1;;0;;;;1;B;75.00
3745;HERPES SIMPLEX (VHS) : SD : AC IGG ANTI VHS 1 + 2 PAR IFI + ITERATIF;01JAN1996:00:00:00;01FEB2019:00:00:00;7;6;0;0;0;76.000000;90;AUTRES (tous les autres codes);12OCT1997:00:00:00;01FEB2019:00:00:00;;;1;;0;;;;1;B;60.00
3746;HERPES SIMPLEX (VHS) : SD : AC IGM ANTI VHS 1 ET 2 PAR EIA + ITERATIF;01JAN1996:00:00:00;01FEB2019:00:00:00;7;6;0;0;0;77.000000;90;AUTRES (tous les autres codes);31JAN2012:00:00:00;01FEB2019:00:00:00;;;1;;0;;;;1;B;75.00
3747;HERPES SIMPLEX (VHS) : SD : AC IGM ANTI VHS 1 + 2 PAR IFI + ITERATIF;01JAN1996:00:00:00;01FEB2019:00:00:00;7;6;0;0;0;78.000000;90;AUTRES (tous les autres codes);12OCT1997:00:00:00;01FEB2019:00:00:00;;;1;;0;;;;1;B;60.00
3760;PARAINFLUENZA (PARAMYXOVIRUS) : SD PAR IHA + ITERATIF;01JAN1996:00:00:00;;7;6;0;0;0;34.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;0;;0;;;;1;B;30.00
3761;PARAINFLUENZA (PARAMYXOVIRUS) : SD PAR RFC + ITERATIF;01JAN1996:00:00:00;;7;6;0;0;0;36.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;0;;0;;;;1;B;45.00
3773;RUBEOLE : SD PAR IHA OU EIA + ITERATIF;01JAN1996:00:00:00;;7;6;0;0;0;62.000000;20;RUBEOLE;01APR2017:00:00:00;;;;1;;0;;;;1;B;57.00
3777;VARICELLE-ZONA : SD INF RECENTE OU RECURRENCE : IGG + IGM EIA + ITERATIF;01JAN1996:00:00:00;01FEB2019:00:00:00;7;6;0;0;0;82.000000;90;AUTRES (tous les autres codes);08FEB2009:00:00:00;01FEB2019:00:00:00;;;1;;0;1;;;1;B;150.00
3778;VARICELLE-ZONA : SD INF RECENTE OU RECURRENCE : IGG + IGM PAR IFI + ITERARIF;01JAN1996:00:00:00;01FEB2019:00:00:00;7;6;0;0;0;83.000000;90;AUTRES (tous les autres codes);12AUG1997:00:00:00;01FEB2019:00:00:00;;;1;;0;1;;;1;B;105.00
3779;INFECTION A CMV : DIAGNOSTIC RAPIDE DE L'IMMUNITE : TEST AU LATEX;30JUL1997:00:00:00;01FEB2019:00:00:00;7;6;0;0;0;89.000000;21;INFECTIONS A CMV;12OCT1997:00:00:00;01FEB2019:00:00:00;;;1;;0;;;;1;B;20.00
3780;GRIPPES A ET B : SD CONTROLE D'IMMUNITE PAR IHA;30JUL1997:00:00:00;;7;6;0;0;0;32.000000;90;AUTRES (tous les autres codes);12OCT1997:00:00:00;;;;2;;0;1;;;1;B;40.00
3781;INFECTION A VRS : SD : DEPISTAGE AC PAR RFC (CHEZ ADULTE);30JUL1997:00:00:00;;7;6;0;0;0;38.000000;90;AUTRES (tous les autres codes);12OCT1997:00:00:00;;;;1;;0;1;;;1;B;30.00
3783;RUBEOLE : SD : IGM PAR IMMUNOCAPTURE;30JUL1997:00:00:00;;7;6;0;0;0;63.000000;20;RUBEOLE;11FEB2011:00:00:00;;;;1;;0;1;;1;1;B;50.00
3784;HEPATITE C (VHC) : SD DE DEPISTAGE : AC ANTI-VHC;30JUL1997:00:00:00;;19;0;0;0;0;48.000000;19;HEPATITES VIRALES;05JAN2022:00:00:00;;;1;1;;0;;;;1;B;45.00
3785;HEPATITE C (VHC) : SD DE CONTROLE;30JUL1997:00:00:00;01FEB2019:00:00:00;7;6;0;0;0;98.000000;19;HEPATITES VIRALES;14APR2018:00:00:00;01FEB2019:00:00:00;;1;1;;0;;;1;1;B;50.00
3786;EBV- RECHERCHE DES ANTICORPS HETEROPHILES;30JUL1997:00:00:00;;19;0;0;0;0;29.000000;22;INFECTIONS A EBV;19SEP2019:00:00:00;;;;1;;0;;;;1;B;20.00
3787;INFECTION A VRS : SD : DEPISTAGE AC PAR EIA;30JUL1997:00:00:00;;7;6;0;0;0;37.000000;90;AUTRES (tous les autres codes);12OCT1997:00:00:00;;;;1;;0;;;;1;B;70.00
4001;DPN : C. INDEX - ET. FAMILIALE : ORIENTATION : PROFILS METABOLIQUES;05APR1996:00:00:00;;17;1;0;0;0;1.000000;90;AUTRES (tous les autres codes);05APR1996:00:00:00;;;1;0;;0;;1;;1;B;500.00
4002;DPN : C. INDEX - ET. FAMILIALE : ORIENTATION : DOSAGE METABOLITE;05APR1996:00:00:00;;17;1;0;0;0;2.000000;90;AUTRES (tous les autres codes);05APR1996:00:00:00;;;1;0;;0;;1;;1;B;120.00
4003;DPN : C. INDEX - ET. FAMILIALE : ORIENT : IMMUNOCHIMIE PROT OU METAB SUR CELL;05APR1996:00:00:00;;17;1;0;0;0;3.000000;90;AUTRES (tous les autres codes);05APR1996:00:00:00;;;1;0;;0;;1;;1;B;650.00
4004;DPN : TRISOMIE 21 FOETALE : DEPISTAGE 2E TRIMESTRE, MARQUEURS SERIQUES MATERNELS;01JUL1999:00:00:00;;17;6;0;0;0;2.000000;27;DPN (marqueur risque T21) + CARYOTYPE FOETAL;14APR2018:00:00:00;;;1;1;;0;1;1;;1;B;110.00
4005;DPN : TRISOMIE 21 FOETALE : DEPISTAGE SEQUENTIEL INTEGRE AU 2E TRIMESTRE;28OCT2009:00:00:00;21SEP2019:00:00:00;17;6;0;0;0;3.000000;27;DPN (marqueur risque T21) + CARYOTYPE FOETAL;08APR2021:00:00:00;21SEP2019:00:00:00;;1;1;;0;1;1;;1;B;100.00
4006;DPN : TRISOMIE 21 FOETALE : DEPISTAGE COMBINE 1ER TRIMESTRE DE LA GROSSESSE;28OCT2009:00:00:00;;17;6;0;0;0;1.000000;27;DPN (marqueur risque T21) + CARYOTYPE FOETAL;05JAN2022:00:00:00;;;1;1;;0;1;1;;1;B;145.00
4010;DPN : C. INDEX - ET. FAMILIALE : ETUDE D'UN METABOLISME IN VITRO;05APR1996:00:00:00;;17;1;0;0;0;4.000000;90;AUTRES (tous les autres codes);05APR1996:00:00:00;;;1;1;;0;;1;;1;B;1000.00
4011;DPN : C. INDEX - ET. FAMILIALE : ENZ : SUBSTRAT NON ISOTOPIQUE - 1 ACTIVITE;05APR1996:00:00:00;;17;1;0;0;0;5.000000;90;AUTRES (tous les autres codes);05APR1996:00:00:00;;;1;5;;0;;1;;1;B;100.00
4012;DPN : C. INDEX - ET. FAMILIALE : ENZ SUBSTRAT NON ISOTOPIQUE (TECHN. COMPLEXE);05APR1996:00:00:00;;17;1;0;0;0;6.000000;90;AUTRES (tous les autres codes);05APR1996:00:00:00;;;1;1;;0;;1;;1;B;500.00
4013;DPN : C. INDEX - ET. FAMILIALE : ENZ (SUBSTRAT ISOTOPIQUE);05APR1996:00:00:00;;17;1;0;0;0;7.000000;90;AUTRES (tous les autres codes);05APR1996:00:00:00;;;1;1;;0;;1;;1;B;1200.00
4020;DPN PROPREMENT DIT : ALPHA FOETO PROTEINE;05APR1996:00:00:00;;17;1;0;0;0;8.000000;90;AUTRES (tous les autres codes);05APR1996:00:00:00;;;1;1;;0;;1;;1;B;100.00
4021;DPN PROPREMENT DIT - ACETYLCHOLINESTERASE AVEC ELECTROPHORESE;05APR1996:00:00:00;;17;1;0;0;0;9.000000;90;AUTRES (tous les autres codes);05APR1996:00:00:00;;;1;1;;0;;1;;1;B;150.00
4022;DPN PROPREMENT DIT : ACTIVITE ENZ : TYPE PHOSPHATASE ALCALINE;05APR1996:00:00:00;;17;1;0;0;0;10.000000;90;AUTRES (tous les autres codes);05APR1996:00:00:00;;;1;1;;0;;1;;1;B;100.00
4023;DPN PROPREMENT DIT : EXPLORATION THYROIDIENNE;05APR1996:00:00:00;;17;1;0;0;0;11.000000;90;AUTRES (tous les autres codes);05APR1996:00:00:00;;;1;0;;0;;1;;1;B;250.00
4024;DPN PROPREMENT DIT : MEDICAMENT;05APR1996:00:00:00;;17;1;0;0;0;12.000000;90;AUTRES (tous les autres codes);05APR1996:00:00:00;;;1;0;;0;;1;;1;B;200.00
4025;DPN PROPREMENT DIT : MARQUEUR TUMORAL;05APR1996:00:00:00;;17;1;0;0;0;13.000000;90;AUTRES (tous les autres codes);05APR1996:00:00:00;;;1;0;;0;;1;;1;B;150.00
4026;DPN PROPREMENT DIT : ETUDE METABOLIQUE GLOBALE SUR CELLULES;05APR1996:00:00:00;;17;1;0;0;0;14.000000;90;AUTRES (tous les autres codes);05APR1996:00:00:00;;;1;1;;0;;1;;1;B;1000.00
4027;DPN PROPREMENT DIT : ETUDE ENZ SUR CELLULES (SUBSTRAT NON ISOTOPIQUE);05APR1996:00:00:00;;17;1;0;0;0;15.000000;90;AUTRES (tous les autres codes);05APR1996:00:00:00;;;1;1;;0;;1;;1;B;500.00
4028;DPN PROPREMENT DIT : ETUDE ENZ SUR CELLULES (SUBSTRAT ISOTOPIQUE);05APR1996:00:00:00;;17;1;0;0;0;16.000000;90;AUTRES (tous les autres codes);05APR1996:00:00:00;;;1;1;;0;;1;;1;B;1200.00
4030;DPN : C. INDEX - ET. FAMILIALE : CULTURES CELLULAIRES;05APR1996:00:00:00;;17;1;0;0;0;17.000000;90;AUTRES (tous les autres codes);05APR1996:00:00:00;;;1;1;;0;;1;;1;B;1250.00
4031;DPN PROPREMENT DIT : CULTURES CELLULAIRES;05APR1996:00:00:00;;17;1;0;0;0;18.000000;90;AUTRES (tous les autres codes);05APR1996:00:00:00;;;1;1;;0;;1;;1;B;1000.00
4033;DPN : C. INDEX - ET. FAMILIALE : MAL. HEREDITAIRES METABOLIQUES;05APR1996:00:00:00;;17;2;0;0;0;1.000000;90;AUTRES (tous les autres codes);05APR1996:00:00:00;;;1;0;;0;;1;;;B;500.00
4034;DPN PROPREMENT DIT : MAL. HEREDITAIRES METABOLIQUES;05APR1996:00:00:00;;17;2;0;0;0;2.000000;90;AUTRES (tous les autres codes);05APR1996:00:00:00;;;1;0;;0;;1;;;B;700.00
4040;DPN : ET. FAMILIALE : MUCOVISCIDOSE : 2 MUTATIONS, DONT DELTA F 508;05APR1996:00:00:00;;17;2;0;0;0;3.000000;90;AUTRES (tous les autres codes);05APR1996:00:00:00;;;1;1;;0;;1;;;B;200.00
4041;DPN : ET. FAMILIALE : MUCOVISCIDOSE : PLUS DE 2 MUTATIONS;05APR1996:00:00:00;;17;2;0;0;0;4.000000;90;AUTRES (tous les autres codes);05APR1996:00:00:00;;;1;1;;0;;1;;;B;400.00
4042;DPN : ET. FAMILIALE : MUCOVISCIDOSE : POLYMORPHISME DE L'ADN;05APR1996:00:00:00;;17;2;0;0;0;5.000000;90;AUTRES (tous les autres codes);05APR1996:00:00:00;;;1;1;;0;;1;;;B;500.00
4044;DPN PROPREMENT DIT : MUCOVISCIDOSE : DELTA F 508;05APR1996:00:00:00;;17;2;0;0;0;6.000000;90;AUTRES (tous les autres codes);05APR1996:00:00:00;;;1;1;;0;;1;;;B;400.00
4045;DPN PROPREMENT DIT : MUCOVISCIDOSE : AUTRES MUTATIONS QUE DELTA F 508;05APR1996:00:00:00;;17;2;0;0;0;7.000000;90;AUTRES (tous les autres codes);05APR1996:00:00:00;;;1;1;;0;;1;;;B;600.00
4046;DPN PROPREMENT DIT  : MUCOVISCIDOSE : POLYMORPHISME DE L'ADN;05APR1996:00:00:00;;17;2;0;0;0;8.000000;90;AUTRES (tous les autres codes);05APR1996:00:00:00;;;1;1;;0;;1;;;B;700.00
4050;DPN : ET. FAMILIALE : X FRAGILE;05APR1996:00:00:00;;17;2;0;0;0;9.000000;90;AUTRES (tous les autres codes);05APR1996:00:00:00;;;1;1;;0;;1;;;B;500.00
4051;DPN PROPREMENT DIT : X FRAGILE;05APR1996:00:00:00;;17;2;0;0;0;10.000000;90;AUTRES (tous les autres codes);05APR1996:00:00:00;;;1;1;;0;;1;;;B;700.00
4052;DPN : ET. FAMILIALE : MYOPATHIES DUCHENNE ET BECKER;05APR1996:00:00:00;;17;2;0;0;0;11.000000;90;AUTRES (tous les autres codes);05APR1996:00:00:00;;;1;0;;0;;1;;;B;500.00
4053;DPN PROPREMENT DIT : MYOPATHIES DUCHENNE ET BECKER;05APR1996:00:00:00;;17;2;0;0;0;12.000000;90;AUTRES (tous les autres codes);05APR1996:00:00:00;;;1;0;;0;;1;;;B;700.00
4054;DPN : DREPANOCYTOSE;05APR1996:00:00:00;;17;2;0;0;0;13.000000;90;AUTRES (tous les autres codes);05APR1996:00:00:00;;;1;1;;0;;1;;;B;600.00
4055;DPN : BETA THALASSEMIE MAJEURE (2 MUTATIONS);05APR1996:00:00:00;;17;2;0;0;0;14.000000;90;AUTRES (tous les autres codes);05APR1996:00:00:00;;;1;1;;0;;1;;;B;400.00
4056;DPN : BETA THALASSEMIE MAJEURE (+ DE 2 MUTATIONS);05APR1996:00:00:00;;17;2;0;0;0;15.000000;90;AUTRES (tous les autres codes);05APR1996:00:00:00;;;1;1;;0;;1;;;B;600.00
4057;DPN : BETA-THALASSEMIE : POLYMORPHISME DE L'ADN;05APR1996:00:00:00;;17;2;0;0;0;16.000000;90;AUTRES (tous les autres codes);05APR1996:00:00:00;;;1;1;;0;;1;;;B;700.00
4061;DPN : TOXOPLASME : INOCULATION A SOURIS;05APR1996:00:00:00;01FEB2019:00:00:00;17;3;0;0;0;10.000000;23;TOXOPLASMOSE;05APR1996:00:00:00;01FEB2019:00:00:00;;1;1;;0;;1;;1;B;300.00
4058;DPN : ALPHA-THALASSEMIE AVEC ANTECEDENTS FAMILIAUX CONNUS;05APR1996:00:00:00;;17;2;0;0;0;17.000000;90;AUTRES (tous les autres codes);05APR1996:00:00:00;;;1;1;;0;;1;;;B;500.00
4059;DPN : ALPHA-THALASSEMIE SANS ANTECEDENTS FAMILIAUX CONNUS;05APR1996:00:00:00;;17;2;0;0;0;18.000000;90;AUTRES (tous les autres codes);05APR1996:00:00:00;;;1;1;;0;;1;;;B;700.00
4060;DPN : TOXOPLASME : CULTURE CELLULAIRE;05APR1996:00:00:00;01FEB2019:00:00:00;17;3;0;0;0;9.000000;23;TOXOPLASMOSE;05APR1996:00:00:00;01FEB2019:00:00:00;;1;1;;0;;1;;1;B;300.00
4062;DPN : TOXOPLASME : CULTURE CELLULAIRE + INOCULATION A SOURIS;05APR1996:00:00:00;01FEB2019:00:00:00;17;3;0;0;0;11.000000;23;TOXOPLASMOSE;05APR1996:00:00:00;01FEB2019:00:00:00;;1;1;;0;;1;;1;B;500.00
4063;DPN : RECHERCHE DE L'ADN TOXOPLASMIQUE;05APR1996:00:00:00;;17;3;0;0;0;1.000000;23;TOXOPLASMOSE;01FEB2019:00:00:00;;;1;1;;0;;1;;;B;600.00
4064;DPN : CYTOMEGALOVIRUS (CMV) : CULTURE;05APR1996:00:00:00;;17;3;0;0;0;2.000000;21;INFECTIONS A CMV;05APR1996:00:00:00;;;1;1;;0;;1;;1;B;150.00
4065;DPN : RECHERCHE DE L'ADN DU CYTOMEGALOVIRUS (CMV);05APR1996:00:00:00;;17;3;0;0;0;3.000000;21;INFECTIONS A CMV;05APR1996:00:00:00;;;1;1;;0;;1;;1;B;600.00
4066;DPN : RECHERCHE DE L'ADN DU VIRUS DE LA VARICELLE;05APR1996:00:00:00;;17;3;0;0;0;4.000000;90;AUTRES (tous les autres codes);05APR1996:00:00:00;;;1;1;;0;;1;;1;B;600.00
4067;DPN : RUBEOLE : CULTURE;05APR1996:00:00:00;;17;3;0;0;0;5.000000;20;RUBEOLE;05APR1996:00:00:00;;;1;1;;0;;1;;1;B;150.00
4068;DPN : RUBEOLE : INTERFERON;05APR1996:00:00:00;;17;3;0;0;0;6.000000;20;RUBEOLE;05APR1996:00:00:00;;;1;1;;0;;1;;1;B;150.00
4069;DPN : RECHERCHE DE L'ARN DU VIRUS DE LA RUBEOLE;05APR1996:00:00:00;;17;3;0;0;0;7.000000;20;RUBEOLE;05APR1996:00:00:00;;;1;1;;0;;1;;1;B;450.00
4070;DPN : RECHERCHE DE L'ADN DU PARVOVIRUS;05APR1996:00:00:00;;17;3;0;0;0;8.000000;90;AUTRES (tous les autres codes);05APR1996:00:00:00;;;1;1;;0;;1;;1;B;600.00
