LPP_PRS_IDE;LPP_RED_LIB;LPP_VAL_DTF;LPP_MAX_AGE;LPP_PRS_TYP;LPP_MED_IND;LPP_ARB_CHA;LPP_ARB_SC1;LPP_ARB_SC2;LPP_ARB_SC3;LPP_ARB_SC4;LPP_ARB_SC5;LPP_ARB_SC6;LPP_ARB_SC7;LPP_ARB_SC8;LPP_ARB_SC9;LPP_ARB_BAS;LPP_PRO_COD;LPP_ANC_COD
7825169;OPTIQUE, VERRE PROG  B, SPHERE] -2,00 A -4,00] ET CYL (+) >4 SHINETIME;;0;A;O;2;2;5;2;2;3;2;0;0;0;872.000000;;
7825175;OPTIQUE, VERRE PROGRESSIF CLASSE B, SPHERE] -4,00 A -6,00] SHINETIME;;0;A;O;2;2;5;2;2;3;1;0;0;0;193.000000;;
7825181;OPTIQUE, VERRE PROG  B, SPHERE] -4,00 A -6,00] ET CYL (+) >4 SHINETIME;;0;A;O;2;2;5;2;2;3;2;0;0;0;938.000000;;
7825198;OPTIQUE, VERRE PROGRESSIF CLASSE B, SPHERE] -6,00 A -8,00] SHINETIME;;0;A;O;2;2;5;2;2;3;1;0;0;0;245.000000;;
7825206;OPTIQUE, VERRE PROG  B, SPHERE] -6,00 A -8,00] ET CYL (+) >4 SHINETIME;;0;A;O;2;2;5;2;2;3;2;0;0;0;1003.000000;;
7825212;OPTIQUE, VERRE PROGRESSIF CLASSE B, SPHERE] -8,00 A -12,00] SHINETIME;;0;A;O;2;2;5;2;2;3;1;0;0;0;296.000000;;
7825229;OPTIQUE, VERRE PROG  B, SPHERE] -8,00 A -12,00] ET CYL (+) >4 SHINETIME;;0;A;O;2;2;5;2;2;3;2;0;0;0;1068.000000;;
7825235;OPTIQUE, VERRE NEUTRE DE CLASSE B SHINETIME;;0;A;O;2;2;5;2;2;4;0;0;0;0;52.000000;;
7825241;OPTIQUE, VERRE UNIFOCAL CLASSE A, SPHERE] 0 A +2,00] SHINETIME;;0;A;O;2;2;5;1;1;1;0;0;0;0;432.000000;;
7825258;OPTIQUE, VERRE UNIFOCAL CLASSE A, SPHERE] 0 A -2,00] SHINETIME;;0;A;O;2;2;5;1;1;1;0;0;0;0;62.000000;;
7825264;OPTIQUE, VERRE UNIFOCAL CLASSE A, SPHERE] +2,00 A +4,00] SHINETIME;;0;A;O;2;2;5;1;1;1;0;0;0;0;501.000000;;
7825270;OPTIQUE, VERRE UNIFOCAL CLASSE A, SPHERE] -2,00 A -4,00] SHINETIME;;0;A;O;2;2;5;1;1;1;0;0;0;0;131.000000;;
7825287;OPTIQUE, VERRE UNIFOCAL CLASSE A, SPHERE] +4,00 A +6,00] SHINETIME;;0;A;O;2;2;5;1;1;1;0;0;0;0;607.000000;;
7825293;OPTIQUE, VERRE UNIFOCAL CLASSE A, SPHERE] -4,00 A -6,00] SHINETIME;;0;A;O;2;2;5;1;1;1;0;0;0;0;205.000000;;
7825301;OPTIQUE, VERRE UNIFOC. A, SPH [0 A - 2] ET CYL (+) [0,25 A 4,00] SHINETIME;;0;A;O;2;2;5;1;1;2;0;0;0;0;61.000000;;
7825318;OPTIQUE, VERRE UNIFOCAL CLASSE A, SPH POSITIVE ET S <= 2 SHINETIME;;0;A;O;2;2;5;1;1;2;0;0;0;0;449.000000;;
7825324;OPTIQUE, VERRE UNIFOC. A, SPH (+) ET S ENTRE] +2,00 A +4,00] SHINETIME;;0;A;O;2;2;5;1;1;2;0;0;0;0;520.000000;;
7825330;OPTIQUE, VERRE UNIFOC. A, SPH] -2  A -4 ] ET CYL (+) [0,25 A 4 ] SHINETIME;;0;A;O;2;2;5;1;1;2;0;0;0;0;133.000000;;
7825347;OPTIQUE, VERRE UNIFOC. A, SPH [0 A -2,00] ET CYLINDRE (+) >4 SHINETIME;;0;A;O;2;2;5;1;1;2;0;0;0;0;847.000000;;
7825353;OPTIQUE, VERRE UNIFOC. A, SPH] -2,00 A -4,00] ET CYLINDRE (+) >4 SHINETIME;;0;A;O;2;2;5;1;1;2;0;0;0;0;956.000000;;
7825360;OPTIQUE, VERRE UNIFOC. A, SPH (+) ET S ENTRE] +4,00 A +6,00] SHINETIME;;0;A;O;2;2;5;1;1;2;0;0;0;0;588.000000;;
7825376;OPTIQUE, VERRE UNIFOC. A, SPH (+) ET S ENTRE] +6,00 A +8,00] SHINETIME;;0;A;O;2;2;5;1;1;2;0;0;0;0;653.000000;;
7825382;OPTIQUE, VERRE UNIFOCAL A, SPH] -4  A -6 ] ET CYL (+) [0,25 A 4] SHINETIME;;0;A;O;2;2;5;1;1;2;0;0;0;0;195.000000;;
7825399;OPTIQUE, VERRE PROGRESSIF CLASSE A, SPHERE [0 A -2,00] SHINETIME;;0;A;O;2;2;5;1;3;1;0;0;0;0;64.000000;;
7825407;OPTIQUE, VERRE PROGRESSIF CLASSE A, SPHERE] 0 A +2,00] SHINETIME;;0;A;O;2;2;5;1;3;1;0;0;0;0;442.000000;;
7825413;OPTIQUE, VERRE PROGRESSIF CLASSE A, SPHERE] +2,00 A +4,00] SHINETIME;;0;A;O;2;2;5;1;3;1;0;0;0;0;513.000000;;
7825420;OPTIQUE, VERRE PROGRESSIF CLASSE A, SPHERE] -2,00 A -4,00] SHINETIME;;0;A;O;2;2;5;1;3;1;0;0;0;0;135.000000;;
7825436;OPTIQUE, VERRE PROGRESSIF CLASSE A, SPHERE] +4,00 A +6,00] SHINETIME;;0;A;O;2;2;5;1;3;1;0;0;0;0;574.000000;;
7825442;OPTIQUE, VERRE PROGRESSIF CLASSE A, SPHERE] -4,00 A -6,00] SHINETIME;;0;A;O;2;2;5;1;3;1;0;0;0;0;196.000000;;
7825459;OPTIQUE, VERRE PROG  A, SPH [0 A -2,00] ET CYL (+) [0,25 A 4,00] SHINETIME;;0;A;O;2;2;5;1;3;2;0;0;0;0;61.000000;;
7825465;OPTIQUE, VERRE PROGRESSIF CLASSE A, SPH POSITIVE ET S <= 2 SHINETIME;;0;A;O;2;2;5;1;3;2;0;0;0;0;464.000000;;
7825471;OPTIQUE, VERRE PROG CLASSE A, SPH [0 A -2,00] ET CYL (+) >4 SHINETIME;;0;A;O;2;2;5;1;3;2;0;0;0;0;852.000000;;
7825488;OPTIQUE, VERRE PROG CLASSE A, SPH + ET S ENTRE] +2,00 A +4,00] SHINETIME;;0;A;O;2;2;5;1;3;2;0;0;0;0;525.000000;;
7825494;OPTIQUE, VERRE PROG  A, SPH] -2 A -4] ET CYL (+) [0,25 A 4,00] SHINETIME;;0;A;O;2;2;5;1;3;2;0;0;0;0;130.000000;;
7825502;OPTIQUE, VERRE PROG  A, SPHERE] -2,00 A -4,00] ET CYL (+) >4 SHINETIME;;0;A;O;2;2;5;1;3;2;0;0;0;0;916.000000;;
7825519;OPTIQUE, VERRE PROG CLASSE A, SPH + ET S ENTRE] +4,00 A +6,00] SHINETIME;;0;A;O;2;2;5;1;3;2;0;0;0;0;674.000000;;
7825525;OPTIQUE, VERRE PROG CLASSE A, SPH + ET S ENTRE] +6,00 A +8,00] SHINETIME;;0;A;O;2;2;5;1;3;2;0;0;0;0;740.000000;;
7825531;OPTIQUE, VERRE NEUTRE DE CLASSE A SIGNET;;0;A;O;2;2;5;1;4;0;0;0;0;0;44.000000;;
7825548;OPTIQUE, VERRE NEUTRE DE CLASSE A SMARTVIEW;;0;A;O;2;2;5;1;4;0;0;0;0;0;45.000000;;
7825554;OPTIQUE, VERRE NEUTRE DE CLASSE A SUPERVISION SAS;;0;A;O;2;2;5;1;4;0;0;0;0;0;46.000000;;
7825560;OPTIQUE, VERRE NEUTRE DE CLASSE A UNION OPTIC;;0;A;O;2;2;5;1;4;0;0;0;0;0;47.000000;;
7825577;OPTIQUE, VERRE NEUTRE DE CLASSE A VERBAL;;0;A;O;2;2;5;1;4;0;0;0;0;0;48.000000;;
7825583;OPTIQUE, VERRE PROG  B, SPH] -6 A -8] ET CYL (+) [0,25 A 4] FONDA;;0;A;O;2;2;5;2;2;3;2;0;0;0;258.000000;;
7825590;OPTIQUE, VERRE NEUTRE DE CLASSE A VPL FRANCE;;0;A;O;2;2;5;1;4;0;0;0;0;0;49.000000;;
7825608;OPTIQUE, VERRE MF  B, SPH < -12,00 ET CYL (+) [0,25 A 4,00] VPL FRANCE;;0;A;O;2;2;5;2;2;2;0;0;0;0;298.000000;;
7825614;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPH POSITIVE ET S > +12,00 VPL FRANCE;;0;A;O;2;2;5;2;2;2;0;0;0;0;611.000000;;
7825620;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPHERE < -12,00 VPL FRANCE;;0;A;O;2;2;5;2;2;1;0;0;0;0;320.000000;;
7825637;OPTIQUE, VERRE MF CLASSE B, SPHERE < -12,00 ET CYLINDRE (+) >4 VPL FRANCE;;0;A;O;2;2;5;2;2;2;0;0;0;0;888.000000;;
7825643;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPHERE > +12,00 VPL FRANCE;;0;A;O;2;2;5;2;2;1;0;0;0;0;658.000000;;
7825650;OPTIQUE, VERRE NEUTRE DE CLASSE A ZEISS;;0;A;O;2;2;5;1;4;0;0;0;0;0;50.000000;;
7825666;OPTIQUE, MONTURE ADULTE DE CLASSE B,WAGNER;;0;A;O;2;2;5;3;0;0;0;0;0;0;1475.000000;;
7825672;OPTIQUE, MONTURE ADULTE DE CLASSE A,BIZINCULAB;;0;A;O;2;2;5;3;0;0;0;0;0;0;291.000000;;
7825689;OPTIQUE, MONTURE ADULTE DE CLASSE B,MDM;;0;A;O;2;2;5;3;0;0;0;0;0;0;1476.000000;;
7825695;OPTIQUE, MONTURE ADULTE DE CLASSE A,NINE EYEWEAR;;0;A;O;2;2;5;3;0;0;0;0;0;0;292.000000;;
7825703;OPTIQUE, MONTURE ADULTE DE CLASSE B,VERONIKA WILDG;;0;A;O;2;2;5;3;0;0;0;0;0;0;1477.000000;;
7825710;OPTIQUE, MONTURE ADULTE DE CLASSE B,O-CCX;;0;A;O;2;2;5;3;0;0;0;0;0;0;1478.000000;;
7825726;MAT. AMBLYOPIE, < 20 ANS, AIDE VISUELLE ,VISION DE LOIN OU MIXTE,IMPROVISION;;19;A;O;2;2;3;2;1;0;0;0;0;0;22.000000;;
7825732;OPTIQUE, MONTURE ADULTE DE CLASSE B,MICHEL CHANARD;;0;A;O;2;2;5;3;0;0;0;0;0;0;1479.000000;;
7825749;OPTIQUE, MONTURE ADULTE DE CLASSE B,LESCA OPTIC;;0;A;O;2;2;5;3;0;0;0;0;0;0;1480.000000;;
7825755;OPTIQUE, MONTURE ADULTE DE CLASSE B,AUTRE REGARD;;0;A;O;2;2;5;3;0;0;0;0;0;0;1481.000000;;
7825761;OPTIQUE, MONTURE ADULTE DE CLASSE A,DEMETZ;;0;A;O;2;2;5;3;0;0;0;0;0;0;293.000000;;
7825778;OPTIQUE, MONTURE ENFANT DE CLASSE A,DEMETZ;;15;A;O;2;2;5;3;0;0;0;0;0;0;1312.000000;;
7825784;OPTIQUE, MONTURE ADULTE DE CLASSE B,EVAIN OPTIC;;0;A;O;2;2;5;3;0;0;0;0;0;0;1482.000000;;
7825790;OPTIQUE, MONTURE ENFANT DE CLASSE B,EVAIN OPTIC;;15;A;O;2;2;5;3;0;0;0;0;0;0;1809.000000;;
7825809;OPTIQUE, MONTURE ADULTE DE CLASSE A,SJF;;0;A;O;2;2;5;3;0;0;0;0;0;0;294.000000;;
7825815;OPTIQUE, MONTURE ADULTE DE CLASSE B,SJF;;0;A;O;2;2;5;3;0;0;0;0;0;0;1483.000000;;
7825821;OPTIQUE, MONTURE ENFANT DE CLASSE A,SJF;;15;A;O;2;2;5;3;0;0;0;0;0;0;1311.000000;;
7825838;OPTIQUE, MONTURE ENFANT DE CLASSE B,SJF;;15;A;O;2;2;5;3;0;0;0;0;0;0;1811.000000;;
7825844;OPTIQUE, VERRES ISEICONIQUES ADULTE. SUR DEVIS,MULTILENS;;0;A;N;2;2;1;2;3;0;0;0;0;0;7.000000;;
7825850;OPTIQUE, MONTURE ADULTE DE CLASSE A,PASCAL MATHIEU;;0;A;O;2;2;5;3;0;0;0;0;0;0;295.000000;;
7825867;OPTIQUE, MONTURE ADULTE DE CLASSE B,FAUVE;;0;A;O;2;2;5;3;0;0;0;0;0;0;1484.000000;;
7825873;OPTIQUE, MONTURE ENFANT DE CLASSE A,CENTRAL VISION;;15;A;O;2;2;5;3;0;0;0;0;0;0;1310.000000;;
7825880;OPTIQUE, MONTURE ENFANT DE CLASSE B,CENTRAL VISION;;15;A;O;2;2;5;3;0;0;0;0;0;0;1812.000000;;
7825896;OPTIQUE, MONTURE ADULTE DE CLASSE B,SARL JOSEPH;;0;A;O;2;2;5;3;0;0;0;0;0;0;1485.000000;;
7825904;OPTIQUE, MONTURE ADULTE DE CLASSE A,LPT;;0;A;O;2;2;5;3;0;0;0;0;0;0;276.000000;;
7825910;OPTIQUE, MONTURE ADULTE DE CLASSE B,HEROUARD;;0;A;O;2;2;5;3;0;0;0;0;0;0;1420.000000;;
7825927;OPTIQUE, MONTURE ADULTE DE CLASSE A,MONDOVISION;;0;A;O;2;2;5;3;0;0;0;0;0;0;277.000000;;
7825933;OPTIQUE, MONTURE ADULTE DE CLASSE A,J. DENIS;;0;A;O;2;2;5;3;0;0;0;0;0;0;278.000000;;
7825940;OPTIQUE, MONTURE ADULTE DE CLASSE B,REFAELA;;0;A;O;2;2;5;3;0;0;0;0;0;0;1421.000000;;
7825956;OPTIQUE, MONTURE ENFANT DE CLASSE B,REFAELA;;15;A;O;2;2;5;3;0;0;0;0;0;0;1764.000000;;
7825962;OPTIQUE, MONTURE ADULTE DE CLASSE B,SNK;;0;A;O;2;2;5;3;0;0;0;0;0;0;1422.000000;;
7825979;OPTIQUE, MONTURE ADULTE DE CLASSE B,RETHORE;;0;A;O;2;2;5;3;0;0;0;0;0;0;1423.000000;;
7204740;OPTIQUE, VERRE PROGRESSIF CLASSE B, SPHERE] +2,00 A +4,00] VISIOPTIMUM;;0;A;O;2;2;5;2;2;3;1;0;0;0;456.000000;;
7204757;OPTIQUE, VERRE PROGRESSIF CLASSE B, SPHERE] +2,00 A +4,00] OPTIC MAST CLUB;;0;A;O;2;2;5;2;2;3;1;0;0;0;454.000000;;
7204763;OPTIQUE, VERRE PROGRESSIF CLASSE B, SPHERE] +2,00 A +4,00] LTL;;0;A;O;2;2;5;2;2;3;1;0;0;0;459.000000;;
7204770;OPTIQUE, VERRE PROGRESSIF CLASSE B, SPHERE] +2,00 A +4,00] LENS 2 GO;;0;A;O;2;2;5;2;2;3;1;0;0;0;457.000000;;
7204786;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPHERE] -8,00 A -12,00] SHAMIR FRANCE;;0;A;O;2;2;5;2;2;1;0;0;0;0;246.000000;;
7204792;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPHERE] -8,00 A -12,00] OPTIC MAST CLUB;;0;A;O;2;2;5;2;2;1;0;0;0;0;245.000000;;
7204800;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPHERE] -8,00 A -12,00] LTL;;0;A;O;2;2;5;2;2;1;0;0;0;0;244.000000;;
7204817;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPHERE] -8,00 A -12,00] DOMLENS;;0;A;O;2;2;5;2;2;1;0;0;0;0;243.000000;;
7204823;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPHERE] -8,00 A -12,00] ZEISS;;0;A;O;2;2;5;2;2;1;0;0;0;0;242.000000;;
7204830;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPHERE] -8,00 A -12,00] C O D I R;;0;A;O;2;2;5;2;2;1;0;0;0;0;241.000000;;
7204846;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPHERE] -8,00 A -12,00] BB GR;;0;A;O;2;2;5;2;2;1;0;0;0;0;240.000000;;
7204852;OPTIQUE, VERRE PROGRESSIF CLASSE B, SPHERE] +4,00 A +6,00] VPL FRANCE;;0;A;O;2;2;5;2;2;3;1;0;0;0;524.000000;;
7204869;OPTIQUE, VERRE PROGRESSIF CLASSE B, SPHERE] +4,00 A +6,00] VISIOPTIMUM;;0;A;O;2;2;5;2;2;3;1;0;0;0;525.000000;;
7204875;OPTIQUE, VERRE PROGRESSIF CLASSE B, SPHERE] +4,00 A +6,00] OPTIC MAST CLUB;;0;A;O;2;2;5;2;2;3;1;0;0;0;542.000000;;
7204881;OPTIQUE, VERRE PROGRESSIF CLASSE B, SPHERE] +4,00 A +6,00] LTL;;0;A;O;2;2;5;2;2;3;1;0;0;0;539.000000;;
7204898;OPTIQUE, VERRE PROGRESSIF CLASSE B, SPHERE] +4,00 A +6,00] LENS 2 GO;;0;A;O;2;2;5;2;2;3;1;0;0;0;536.000000;;
7204906;OPTIQUE, VERRE PROGRESSIF CLASSE B, SPHERE] +4,00 A +6,00] GRANDVISION;;0;A;O;2;2;5;2;2;3;1;0;0;0;533.000000;;
7204912;OPTIQUE, VERRE MF  B, SPH < -12,00 ET CYL (+) [0,25 A 4,00] VERBAL;;0;A;O;2;2;5;2;2;2;0;0;0;0;277.000000;;
7204929;OPTIQUE, VERRE MF  B, SPH < -12,00 ET CYL (+) [0,25 A 4,00] PACIFIC TRADE;;0;A;O;2;2;5;2;2;2;0;0;0;0;276.000000;;
7204935;OPTIQUE, VERRE MF  B, SPH < -12,00 ET CYL (+) [0,25 A 4,00] LTL;;0;A;O;2;2;5;2;2;2;0;0;0;0;275.000000;;
7204941;OPTIQUE, VERRE MF  B, SPH < -12,00 ET CYL (+) [0,25 A 4,00] HOYA LENS;;0;A;O;2;2;5;2;2;2;0;0;0;0;274.000000;;
7204958;OPTIQUE, VERRE MF  B, SPH < -12,00 ET CYL (+) [0,25 A 4,00] C O D I R;;0;A;O;2;2;5;2;2;2;0;0;0;0;273.000000;;
7204964;OPTIQUE, VERRE MF  B, SPH < -12,00 ET CYL (+) [0,25 A 4,00] BLUE EYES;;0;A;O;2;2;5;2;2;2;0;0;0;0;272.000000;;
7204970;OPTIQUE, VERRE MF  B, SPH < -12,00 ET CYL (+) [0,25 A 4,00] BB GR;;0;A;O;2;2;5;2;2;2;0;0;0;0;271.000000;;
7204987;OPTIQUE, VERRE UNIFOC. B, SPH] -4  A -6 ] ET CYL (+) [0,25 A 4 ] VISIOPTIMUM;;0;A;O;2;2;5;2;1;2;0;0;0;0;148.000000;;
7204993;OPTIQUE, VERRE UNIFOC. B, SPH] -4  A -6 ] ET CYL (+) [0,25 A 4 ] OPTI CHAUMONTEL;;0;A;O;2;2;5;2;1;2;0;0;0;0;147.000000;;
7205001;OPTIQUE, VERRE UNIFOC. B, SPH] -4  A -6 ] ET CYL (+) [0,25 A 4 ] OPTIC MAST CLUB;;0;A;O;2;2;5;2;1;2;0;0;0;0;146.000000;;
7205018;OPTIQUE, VERRE UNIFOC. B, SPH] -4  A -6 ] ET CYL (+) [0,25 A 4 ] LTL;;0;A;O;2;2;5;2;1;2;0;0;0;0;145.000000;;
7205024;OPTIQUE, VERRE UNIFOC. B, SPH] -4  A -6 ] ET CYL (+) [0,25 A 4 ] LENS 2 GO;;0;A;O;2;2;5;2;1;2;0;0;0;0;144.000000;;
7205030;OPTIQUE, VERRE UNIFOC. B, SPH] -4  A -6 ] ET CYL (+) [0,25 A 4 ] GRANDVISION;;0;A;O;2;2;5;2;1;2;0;0;0;0;143.000000;;
7205047;OPTIQUE, VERRE PROG  B, SPH < -12,00 ET CYL (+) [0,25 A 4,00] VPL FRANCE;;0;A;O;2;2;5;2;2;3;2;0;0;0;327.000000;;
7205053;OPTIQUE, VERRE PROG  B, SPH < -12,00 ET CYL (+) [0,25 A 4,00] VISIOPTIMUM;;0;A;O;2;2;5;2;2;3;2;0;0;0;330.000000;;
7205060;OPTIQUE, VERRE PROG  B, SPH < -12,00 ET CYL (+) [0,25 A 4,00] OPTIC MAST CLUB;;0;A;O;2;2;5;2;2;3;2;0;0;0;328.000000;;
7205076;OPTIQUE, VERRE PROG  B, SPH < -12,00 ET CYL (+) [0,25 A 4,00] LTL;;0;A;O;2;2;5;2;2;3;2;0;0;0;326.000000;;
7205082;OPTIQUE, VERRE PROG  B, SPH < -12,00 ET CYL (+) [0,25 A 4,00] LENS 2 GO;;0;A;O;2;2;5;2;2;3;2;0;0;0;324.000000;;
7205099;OPTIQUE, VERRE MF CLASSE B, SPH+ ET S ENTRE] +8 A +12] VERBAL;;0;A;O;2;2;5;2;2;2;0;0;0;0;535.000000;;
7205107;OPTIQUE, VERRE MF CLASSE B, SPH+ ET S ENTRE] +8 A +12] SUPERVISION SAS;;0;A;O;2;2;5;2;2;2;0;0;0;0;534.000000;;
7205113;OPTIQUE, VERRE MF CLASSE B, SPH+ ET S ENTRE] +8 A +12] PACIFIC TRADE;;0;A;O;2;2;5;2;2;2;0;0;0;0;533.000000;;
7205120;OPTIQUE, VERRE MF CLASSE B, SPH+ ET S ENTRE] +8 A +12] OPTIC MAST CLUB;;0;A;O;2;2;5;2;2;2;0;0;0;0;532.000000;;
7205136;OPTIQUE, VERRE MF CLASSE B, SPH+ ET S ENTRE] +8 A +12] ESSILOR;;0;A;O;2;2;5;2;2;2;0;0;0;0;531.000000;;
7205142;OPTIQUE, VERRE MF CLASSE B, SPH+ ET S ENTRE] +8 A +12] DISTRILENS;;0;A;O;2;2;5;2;2;2;0;0;0;0;530.000000;;
7205159;OPTIQUE, VERRE MF CLASSE B, SPH+ ET S ENTRE] +8 A +12] ZEISS;;0;A;O;2;2;5;2;2;2;0;0;0;0;529.000000;;
7205165;OPTIQUE, VERRE MF CLASSE B, SPH+ ET S ENTRE] +8 A +12] C O D I R;;0;A;O;2;2;5;2;2;2;0;0;0;0;528.000000;;
7205171;OPTIQUE, VERRE MF CLASSE B, SPH+ ET S ENTRE] +8 A +12] BLUE EYES;;0;A;O;2;2;5;2;2;2;0;0;0;0;527.000000;;
7205188;OPTIQUE, VERRE MF CLASSE B, SPH+ ET S ENTRE] +8 A +12] BB GR;;0;A;O;2;2;5;2;2;2;0;0;0;0;526.000000;;
7205194;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPH POSITIVE ET S <= 2 OPTIC MAST CLUB;;0;A;O;2;2;5;2;2;2;0;0;0;0;382.000000;;
7205202;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPH POSITIVE ET S <= 2 LTL;;0;A;O;2;2;5;2;2;2;0;0;0;0;381.000000;;
7205219;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPH POSITIVE ET S <= 2 LENS 2 GO;;0;A;O;2;2;5;2;2;2;0;0;0;0;380.000000;;
7205225;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPH POSITIVE ET S <=  2 DOMLENS;;0;A;O;2;2;5;2;2;2;0;0;0;0;379.000000;;
7205231;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPHERE] -4,00 A -6,00] SHAMIR FRANCE;;0;A;O;2;2;5;2;2;1;0;0;0;0;132.000000;;
7205248;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPHERE] -4,00 A -6,00] OPTIC MAST CLUB;;0;A;O;2;2;5;2;2;1;0;0;0;0;131.000000;;
7205254;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPHERE] -4,00 A -6,00] LTL;;0;A;O;2;2;5;2;2;1;0;0;0;0;130.000000;;
7205260;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPHERE] -4,00 A -6,00] LENS 2 GO;;0;A;O;2;2;5;2;2;1;0;0;0;0;129.000000;;
7205277;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPHERE] -4,00 A -6,00] DOMLENS;;0;A;O;2;2;5;2;2;1;0;0;0;0;128.000000;;
7205283;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPHERE] -4,00 A -6,00] C O D I R;;0;A;O;2;2;5;2;2;1;0;0;0;0;127.000000;;
7205290;OPTIQUE, VERRE MF  B, SPH] -4 A -6] ET CYL (+) [0,25 A 4] OPTIC MAST CLUB;;0;A;O;2;2;5;2;2;2;0;0;0;0;109.000000;;
7205308;OPTIQUE, VERRE MF  B, SPH] -4 A -6] ET CYL (+) [0,25 A 4] LTL;;0;A;O;2;2;5;2;2;2;0;0;0;0;108.000000;;
7205314;OPTIQUE, VERRE MF  B, SPH] -4 A -6] ET CYL (+) [0,25 A 4] LENS 2 GO;;0;A;O;2;2;5;2;2;2;0;0;0;0;107.000000;;
7205320;OPTIQUE, VERRE MF  B, SPH] -4 A -6] ET CYL (+) [0,25 A 4] C O D I R;;0;A;O;2;2;5;2;2;2;0;0;0;0;106.000000;;
7205337;OPTIQUE, VERRE MF CLASSE B, SPH [0 A -2,00] ET CYL (+) >4 OPTIC MAST CLUB;;0;A;O;2;2;5;2;2;2;0;0;0;0;623.000000;;
7205343;OPTIQUE, VERRE MF CLASSE B, SPH [0 A -2,00] ET CYL (+) >4 LENS 2 GO;;0;A;O;2;2;5;2;2;2;0;0;0;0;622.000000;;
7205350;OPTIQUE, VERRE MF CLASSE B, SPH [0 A -2,00] ET CYL (+) >4 ESSILOR;;0;A;O;2;2;5;2;2;2;0;0;0;0;621.000000;;
7205366;OPTIQUE, VERRE MF CLASSE B, SPH [0 A -2,00] ET CYL (+) >4 BB GR;;0;A;O;2;2;5;2;2;2;0;0;0;0;620.000000;;
7205372;OPTIQUE, VERRE UNIFOC. B, SPH [0 A -2,00] ET CYLINDRE (+) >4 VISIOPTIMUM;;0;A;O;2;2;5;2;1;2;0;0;0;0;803.000000;;
7205389;OPTIQUE, VERRE UNIFOC. B, SPH [0 A -2,00] ET CYLINDRE (+) >4 OPTIC MAST CLUB;;0;A;O;2;2;5;2;1;2;0;0;0;0;802.000000;;
7205395;OPTIQUE, VERRE UNIFOC. B, SPH [0 A -2,00] ET CYLINDRE (+) >4 LTL;;0;A;O;2;2;5;2;1;2;0;0;0;0;801.000000;;
7205403;OPTIQUE, VERRE UNIFOC. B, SPH [0 A -2,00] ET CYLINDRE (+) >4 LENS 2 GO;;0;A;O;2;2;5;2;1;2;0;0;0;0;800.000000;;
7205410;OPTIQUE, VERRE UNIFOC. B, SPH [0 A -2,00] ET CYLINDRE (+) >4 BB GR;;0;A;O;2;2;5;2;1;2;0;0;0;0;799.000000;;
7205426;OPTIQUE, VERRE UNIFOC. B, SPH] -2,00 A -4,00] ET CYLINDRE (+) >4 VISIOPTIMUM;;0;A;O;2;2;5;2;1;2;0;0;0;0;867.000000;;
7205432;OPTIQUE, VERRE UNIFOC. B, SPH] -2,00 A -4,00] ET CYLINDRE (+) >4 OPTIC MAST CLUB;;0;A;O;2;2;5;2;1;2;0;0;0;0;868.000000;;
7205449;OPTIQUE, VERRE UNIFOC. B, SPH] -2,00 A -4,00] ET CYLINDRE (+) >4 LTL;;0;A;O;2;2;5;2;1;2;0;0;0;0;866.000000;;
7205455;OPTIQUE, VERRE UNIFOC. B, SPH] -2,00 A -4,00] ET CYLINDRE (+) >4 LENS 2 GO;;0;A;O;2;2;5;2;1;2;0;0;0;0;865.000000;;
7205461;OPTIQUE, VERRE UNIFOC. B, SPH] -2,00 A -4,00] ET CYLINDRE (+) >4 BB GR;;0;A;O;2;2;5;2;1;2;0;0;0;0;864.000000;;
7205478;OPTIQUE, VERRE PROG  B, SPH] -4 A -6] ET CYL (+) [0,25 A 4] VPL FRANCE;;0;A;O;2;2;5;2;2;3;2;0;0;0;156.000000;;
7205484;OPTIQUE, VERRE PROG  B, SPH] -4 A -6] ET CYL (+) [0,25 A 4] VISIOPTIMUM;;0;A;O;2;2;5;2;2;3;2;0;0;0;154.000000;;
7205490;OPTIQUE, VERRE PROG  B, SPH] -4 A -6] ET CYL (+) [0,25 A 4] OPTIC MAST CLUB;;0;A;O;2;2;5;2;2;3;2;0;0;0;152.000000;;
