CODE_LPP;LIB_CODE_LPP
3104881;ENDOPROT CORONAIRE, STENT LIB D'EVEROLIMUS, ABBOTT,XIENCE XPEDITION,DIAM 3,25 MM
3104941;ENDOPROTHESE CORONAIRE, STENT LIB. BIOLIMUS, BIOSENSORS, BIOMATRIX FLEX, 2,25 MM
3105604;MICRO-SPIRES, ORBIT GALAXY, FORME COMPLEXE, J&J
3105969;ENDOPROTHESE AORT THO., SYSTEME MOD, GORE, CONFORMABLE-TAG, 150MM.
3106087;IMPLANT D'EMBOLISATION ARTERIELLE NON METALLIQUE (1 ML)
3106437;ANNEAU VALVULAIRE CARDIAQUE SOUPLE, SANS ARMATURE
3106791;ENDOPROTHESE AORTIQUE, BIFURCATION ILIAQUE, COOK, ZENITH BRANCH.
3107081;ENDOPROT. CORONAIRE, STENT LIB. EVEROLIMUS, BOSTON, PROMUS ELEMENT, DIAM 2,50MM
3108695;ENDOPROTHESE CORONAIRE, STENT LIB. PACLITAXEL,BOSTON, TAXUS ELEM,DIAM 4,00MM
3111705;ENDOPROTHESE CORONAIRE, STENT LIB. PACLITAXEL,BOSTON, TAXUS ELEM, DIAM 2,25 MM
3112811;ENDOPROTHESE CORONAIRE, STENT LIB. BIOLIMUS, BIOSENSORS, BIOMATRIX, DIAM 3,50 MM
3113288;ENDOPROTHESE CORONAIRE, STENT LIB. EVEROLIMUS, ABBOTT, XIENCE PRIME, DIAM 3,00MM
3115092;ENDOPROT CORONAIRE, STENT LIB. ZOTAROLIMUS, MEDTRONIC, RESOLUTE INTEGRITY, 3MM.
3115175;ENDOPROT CORONAIRE, STENT LIB D'EVEROLIMUS, ABBOTT,XIENCE XPEDITION,DIAM 2,75 MM
3115643;ENDOPROT. CORONAIRE, STENT LIB. EVEROLIMUS, BOSTON, PROMUS ELEMENT, DIAM 4,00MM
3116424;ENDOPROTHESE CORONAIRE, STENT LIB. PACLITAXEL, BOSTON, TAXUS ELEM, DIAM 2,50 MM
3116507;ENDOPROTHESE CORONAIRE, STENT LIB. SIROLIMUS, BIOTRONIK, ORSIRO, DIAM 2,75MM
3118475;ENDOPROTHESE CORONAIRE, STENT LIB. BIOLIMUS, BIOSENSORS, BIOMATRIX FLEX, 3,50 MM
3119581;ENDOPROTHESE CORONAIRE, STENT LIB. EVEROLIMUS, ABBOTT, XIENCE PRIME, DIAM 3,50MM
3119747;ENDOPROT. CORONAIRE, STENT LIB. EVEROLIMUS, BOSTON, PROMUS ELEMENT, DIAM 2,75MM
3121030;IMPLANT CARDIO-VASCULAIRE DE FERMETURE DE MALFORMATIONS CONGENITALES
3121170;ENDOPROTHESE AORT THO., SYSTEME MOD, GORE, CONFORMABLE-TAG, 100MM.
3121260;ENDOPROTHESE CORONAIRE, STENT LIB. D'EVEROLIMUS, ABBOTT, XIENCE V, DIAM 2,5MM
3121388;ENDOPROT. CORONAIRE, STENT LIB. EVEROLIMUS, BOSTON, PROMUS PREMIER, DIAM 2,50MM
1397732;PANSEMENT HYDROCELLULAIRE ABSORP IMPTE, > OU = 50 CM2 ET < 63 CM2, B/10
1397809;PANST ANAT ABSORP IMPTE, ADH SILIC, 215CM¿,COLOPLAST,BIATAIN SILICONE MULTI, B/5
1398358;PANSEMENT ANATOMIQUE ABSORP IMPTE, 210 CM2, MOLNLYCKE, MEPILEX TALON, B/10.
1398708;PANSEMENT HYDROCELLULAIRE ABSORP MOY, > OU = 63 CM2 ET < 100 CM2, B/10.
1398743;PANSEMENT, FIXATION, SPARADRAP, SILICONE, 3M, MICROPORE, 25MM ¿ 5M.
1399205;PANSEMENT, FIXATION, SPARADRAP, TISSE > OU = 2 500 CM2 ET < 5 000CM2
1399955;PANSEMENT ANATOMIQUE ABSORP IMPTE, ADH, 465 CM2, COLOPLAST, BIATAIN TALON, B/5.
1306310;SYSTEME COMPRESSION VEINEUSE, BAUERFEIND, VENOTRAIN ULCERTEC 39.
1307002;CONTENTION, BANDE ADHESIVE INELASTIQUE, > OU = 3 000 CM2 ET < 5 000 CM2.
1312598;BANDES DE COMPRESSION VEINEUSE, LOHMANN, ROSIDAL K, 5M X10CM.
1314746;BANDES DE COMPRESSION VEINEUSE, LOHMANN, ROSIDAL K, 5M X 6CM.
1316981;CONTENTION, BANDE ADHESIVE ELASTIQUE, UN SENS, >OU= 750 CM2 ET <1 500 CM2.
1328518;BANDES DE COMPRESSION VEINEUSE, LOHMANN, ROSIDAL K, 10M X 10CM.
1328665;CONTENTION, BANDE ADHESIVE INELASTIQUE, > OU = 2 500 CM2 ET < 3 000 CM2.
1330892;CONTENTION, BANDE ADHESIVE ELASTIQUE, UN SENS, >OU=1 500 CM2 ET <2 000 CM2
1332307;BANDE DE CONTENTION ELASTIQUE EN 1 SENS : V20 EN 10 CM DE LARGE, 1 M LONG
1338557;KIT DE COMPRESSION VEINEUSE, LOHMANN, ROSIDAL SYS.
1346574;BANDES DE COMPRESSION VEINEUSE, LOHMANN, ROSIDAL K, 5M X 4CM.
1349727;CONTENTION, BANDE ADHESIVE ELASTIQUE, TOUS SENS, > OU = 2 500 CM2.
1349756;CONTENTION, BANDE ADHESIVE ELASTIQUE, TOUS SENS, >OU=2 000 CM2 ET < 2 500 CM2.
1352741;BANDES DE COMPRESSION VEINEUSE, LOHMANN, ROSIDAL K, 5M X12CM.
1359714;BANDES DE COMPRESSION VEINEUSE, LOHMANN, ROSIDAL K, 5M X 8CM.
1364030;CONTENTION, BANDE ADHESIVE INELASTIQUE, > OU = 1 875 CM2 ET < 2 285 CM2.
1367412;SYSTEME COMPRESSION VEINEUSE, BAUERFEIND, VENOTRAIN ULCERTEC 46.
1368370;CONTENTION, BANDE ADHESIVE ELASTIQUE, UN SENS, > OU = 2 500 CM2.
1384853;CONTENTION, BANDE ADHESIVE ELASTIQUE, TOUS SENS, >OU=1 500 CM2 ET <2 000 CM2.
1387030;BANDES DE COMPRESSION VEINEUSE, LOHMANN, ROSIDAL K, 10M X 12CM.
1395526;CONTENTION, BANDE ADHESIVE ELASTIQUE, UN SENS, > OU = 2 000 CM2 ET < 2 500 CM2.
1449860;STIMULATEUR PHRENIQUE, INTRATHORACIQUE, NEURORESP, ATROSTIM, CABLE D'ENERGIE.
1461950;STIMULATEUR PHRENIQUE, INTRATHORACIQUE, NEURORESP, ATROSTIM, ANTENNE D'ENERGIE.
2164622;CORRECTION ORTHOPEDIQUE, PIED-GENOU, ATTELLE CORRECTRICE TOUT PLAN DE L'ESPACE
2107908;CHUP, ADULTE FINN COMFORT, MOD PROPHYLAXE 96100 - 96101 -96102- 96103, LA PAIRE
2108799;CHUP, ADULTE FINN COMFORT, MODELES PROPHYLAXE 96519- 96522, LA PAIRE
2174856;CHUP, ADULTE FINN COMFORT, MODELES FINN ORTHO, LA PAIRE
2182620;CHUP, ADULTE FINN COMFORT, MODELES PROPHYLAXE 97307- 97308, LA PAIRE
2186167;CHUP, ADULTE FINN COMFORT, MODELES PROPHYLAXE 96524- 96525, LA PAIRE
2300864;PROTHESE OSTEO-INTEGREE, COCHLEAR, BAHA 5 SUPER POWER, PROCESSEUR.
2303118;IMPLANT OREILLE MOYENNE, AUDIOPROCESSEUR, MED-EL, VIBRANT SOUNDBRIDGE
2338022;PROTHESE OSTEO-INTEGREE, PRODITION, PONTO 3 POWER, PROCESSEUR.
2339412;PROTHESE OSTEO-INTEGREE, PRODITION, PONTO 3 SUPER POWER, PROCESSEUR
2344873;PROTHESE OSTEO-INTEGREE, COCHLEAR, BAHA 5 POWER, PROCESSEUR.
2350388;PROTHESE OSTEO-INTEGREE, COCHLEAR, BAHA ATTRACT, DEUX AIMANTS EXTERNES
2372786;PROTHESE OSTEO-INTEGREE, COCHLEAR, BAHA 5, PROCESSEUR.
2378725;PROTHESE OSTEO-INTEGREE, PRODITION, PONTO 3, PROCESSEUR.
2382885;PROTHESE OSTEO-INTEGREE, PRODITION, PONTO, ENTRETIEN ET REPARATIONS, FORFAIT
2401714;PME SIL, PROTHESE MAMMAIRE EXTERNE SILICONE, MOD TECHNIQ, ADHERENTE, ANITA
2404492;PME SIL, PROTHESE MAMMAIRE EXTERNE SILICONE, MODELE STANDARD, THUASNE
2405244;PME SIL, PROTHESE MAMMAIRE EXTERNE SILICONE, MODELE STANDARD, ANITA
2433565;PME TRANSITOIRE, PROTHESE MAMMAIRE EXTERNE TRANSITOIRE
2434317;PME SIL, PROTHESE MAMMAIRE EXTERNE SILICONE, MOD TECH PR STAND ATTENDU, THUASNE
2440051;PME SIL, PROTHESE MAMMAIRE EXTERNE SILICONE, MOD TECHNIQ, ADHERENTE, THUASNE
2461679;PME SIL, PROTHESE MAMMAIRE EXTERNE SILICONE, MOD TECHNIQ, NON ADHERENTE, AMOENA
2464376;PME SIL, PROTHESE MAMMAIRE EXTERNE SILICONE, MODELE STANDARD, AMOENA
2479403;PME SIL, PROTHESE MAMMAIRE EXTERNE SILICONE, MOD TECH PR STAND ATTENDU, ANITA
2483445;PME SIL, PROTHESE MAMMAIRE EXTERNE SILICONE, MOD TECHNIQ, ADHERENTE, AMOENA
2486917;PME SIL, PROTHESE MAMMAIRE EXTERNE SILICONE, MOD TECH PR STAND ATTENDU, AMOENA
2490764;PME SIL, PROTHESE MAMMAIRE EXTERNE SILICONE, MOD TECHNIQ, NON ADHERENTE, THUASNE
2492415;PME SIL, PROTHESE MAMMAIRE EXTERNE SILICONE, MOD TECHNIQ, NON ADHERENTE, ANITA
2402381;PROTHESE RESPIRATOIRE, KIT DEMARRAGE, ATOS, PROVOX.
2410038;PROTHESE RESPIRATOIRE, SUPPORT ADHESIF, ELEVE, COLLIN, BLOMSINGER TRUESEAL,B/30
2412095;PROTHESE RESPIRATOIRE, DISQUES ADHESIFS, MOUSSE, COLLIN, XTRA-EMBASE, B/30.
2418270;PROTHESE RESPIRATOIRE, KIT DEMARRAGE VALVE, ATOS, PROVOX FLEXIVOICE.
2418360;PROTHESE RESPIRATOIRE, KIT VALVE SOUPLE, ATOS, PROVOX FLEXIVOICE.
2426335;PROTHESE RESPIRATOIRE, SUPPORT ADHESIF, COLLIN, LARYVOX TAPE COMFORT, B/15
2427820;PROTHESE RESPIRATOIRE, K7 USAGE UNIQUE, ATOS, XTRAHME XTRAFLOW, B/30.
2438930;PROTHESE RESPIRATOIRE, SUPPORT DEEP, ATOS, PROVOX FLEXIVOICE.
2439177;PROTHESE RESPIRATOIRE, K7 USAGE UNIQUE, ATOS, XTRAHME XTRAMOIST, B/30.
2443776;PROTHESE RESPIRATOIRE, SUPPORT ADHESIF, COLLIN, PRIM-AIR STRIP SPECIAL, LES 20
2447053;PROTHESE RESPIRATOIRE, K7 USAGE UNIQUE, ATOS, PROVOX ECH FLOW, B/30.
2447857;PROTHESE RESPIRATOIRE, KIT DEMARRAGE, COLLIN, LARYVOX HME.
2448041;PROTHESE RESPIRATOIRE, KIT DEMARRAGE VALVE + CASSETTES, ATOS, PROVOX FLEXIVOICE
2449313;PROTHESE RESPIRATOIRE, CALIBREUR, COLLIN, LARYNGOTEC STANDARD, B/1.
2451066;PROTHESE RESPIRATOIRE, KIT VALVE MOYENNE, ATOS, PROVOX FLEXIVOICE.
2454662;PROTHESE RESPIRATOIRE, K7 US. UNIQ., COLLIN, ECH PRIM-AIR PHON I, 20
2459412;PROTHESE RESPIRATOIRE, SUPPORT DEMARRAGE, ATOS, PROVOX FLEXIVOICE.
2468078;PROTHESE RESPIRATOIRE, K7 USAGE UNIQUE, ATOS, PROVOX ECH MOIST, B/30.
2484864;PROTHESE RESPIRATOIRE, K7 USAGE UNIQUE, COLLIN, LARYVOX PRO HME HIGHFLOW, B/30.
2485036;PROTHESE RESPIRATOIRE, K7 US. UNIQ., COLLIN, ECH PRIM-AIR PHON I HIGH FLOW, 20
2490221;PROTHESE RESPIRATOIRE, SUPPORT MEDIUM, ATOS, PROVOX FLEXIVOICE.
2490362;PROTHESE RESPIRATOIRE, CALIBREUR NON PERFORE, COLLIN, PRIMA-SILK II VENT TYPE B
2496494;PROTHESE RESPIRATOIRE, SUPPORT ADHESIF, COLLIN, PRIM-AIR STRIP FIRM, LES 20
2497890;PROTHESE RESPIRATOIRE, ADHESIF POUR SUPPORT, ATOS, PROVOX FLEXIVOICE, B/15.
1399263;PANSEMENT HYDROCELLULAIRE SUPERABSORBANT, ADHESIF, > OU=63 CM2 ET <100 CM2,B/10
2259660;VERRE TEINTE MULTI FOCAL OU PROGRESSIF, < 18 ANS, SPHERE H.Z DE -8,00 A +8,00
2401476;PROTHESE RESPIRATOIRE, K7 US. UNIQ., COLLIN, ECH PRIM-AIR KAS II, 20
1385025;BANDE DE CONTENTION ELASTIQUE EN 1 SENS : V19 EN 7 OU 8 CM DE LARGE, 2,5 M LONG
2325723;AUDIOPROTHESE, APPAREIL DE CLASSE B, < 20 ANS
2411109;PROTHESE RESPIRATOIRE, K7 US. UNIQ., COLLIN, ECH PRIMA-RESIST AIR II, 20
2429500;PROTHESE RESPIRATOIRE, KIT POUR PHONATION, COL, VALVE PRIMA-RESIST, RESIST STAND
2430779;PROTHESE RESPIRATOIRE, KIT DEMARRAGE, COLLIN, PRIM-AIR STRIP
2436486;PROTHESE RESPIRATOIRE, CALIBREUR PERFORE, COLLIN, PRIMA-SILK II VENT TYPE B
1313238;SYSTEME COMPRESSION VEINEUSE MULTITYPE, THUASNE, KIT BIFLEX 25-30CM
1314769;SYSTEME COMPRESSION VEINEUSE MULTITYPE, THUASNE, KIT BIFLEX > 30CM
1326689;SYSTEME COMPRESSION VEINEUSE MULTITYPE, THUASNE, KIT BIFLEX < 25CM
2190393;CORRECTION ORTHOPEDIQUE, PIED VALGUS OU VARUS, ATTELLE CORRECTRICE, LA PAIRE
2124120;CHUP, ADULTE FARGEOT, MODELE VENEZIA_D, LA PAIRE
2132645;CHUP, ADULTE FARGEOT, MODELE ORFEO_D, LA PAIRE
2132987;CHUP, ADULTE FARGEOT, MODELE VANDA_D, LA PAIRE
2155652;CHUP, ADULTE FARGEOT, MODELE VELINA_D, LA PAIRE
2188166;CHUP, ADULTE FARGEOT, MODELE OCTAVIO_D, LA PAIRE
2317149;AIDE AUDITIVE, PILES SANS MERCURE 675-BLEUE OU EQUIVALENT (B/6)
2332976;AIDE AUDITIVE, PILES SANS MERCURE 13-ORANGE OU EQUIVALENT (B/6)
2356882;AIDE AUDITIVE, PILES SANS MERCURE 10-JAUNE OU EQUIVALENT (B/6)
2356907;AIDE AUDITIVE, PILES SANS MERCURE 312-MARRON OU EQUIVALENT (B/6)
2390666;PROTHESE OSTEO-INTEGREE, PRODITION, PONTO 4, PROCESSEUR
2341840;AIDE AUDITIVE, CLASSE II, GAUCHE, > 20 ANS
2351057;AIDE AUDITIVE, CLASSE I, DROITE, > 20 ANS
2365119;AIDE AUDITIVE, CLASSE I, GAUCHE, > 20 ANS
2392530;AIDE AUDITIVE, CLASSE II, DROITE, > 20 ANS
2307926;AIDE AUDITIVE, CLASSE II, DROITE, <= A 20 ANS
2369117;AIDE AUDITIVE, CLASSE II, GAUCHE, <= 20 ANS
2424885;PROTHESE RESPIRATOIRE, CALIBREUR, COLLIN, LARYNGOTEC A BAGUE, B/1.
2430816;PROTHESE RESPIRATOIRE, K7 USAGE UNIQUE, COLLIN, LARYVOX PRO HME NORMAL, B/30.
2416680;PROTHESE RESPIRATOIRE, SUPPORT ADHESIF, COLLIN, PRIM-AIR STRIP FINE, LES 20
3101397;ENDOPROTHESE PERIPH., STENT LIB. EVEROLIMUS, BOSTON, PROMUS PREMIER MONORAIL BTK
3101411;ENDOPROTHESE CORONAIRE, STENT LIB. EVEROLIMUS, BOSTON, SYNERGY, DIAM 3,00MM
3102110;ENDOPROTHESE CORONAIRE LIB. SIROLIMUS, B BRAUN, COROFLEX ISAR, DIAM 3,50
3102942;ENDOPROTHESE CORONAIRE LIB. SIROLIMUS, B BRAUN, COROFLEX ISAR, DIAM 2,25
3103189;ENDOPROTHESE AORTIQUE, VASCUTEK, ANACONDA, JAMBAGE ILIAQUE EVASE DEGRESSIF
3106207;ENDOPROTHESE CORONAIRE, STENT LIB. BIOLIMUS, BIOSENSORS, BIOMATRIX ALPHA, 2,25MM
3107891;ENDOPROTHESE CORONAIRE, STENT LIB. BIOLIMUS, BIOSENSORS, BIOMATRIX ALPHA, 4,00MM
3107922;ENDOPROTHESE CORONAIRE, STENT LIB, SIROLIMUS, TERUMO, ULTIMASTER DIAM 4,00MM.
3109051;ENDOPROTHESE CORONAIRE, STENT LIB EVEROLIMUS,ABBOTT,XIENCE ALPINE, DIAM 2,50 MM
3109855;ENDOPROTHESE CORONAIRE, STENT LIB. BIOLIMUS, BIOSENSORS, BIOMATRIX NEOFLEX, 4,0
3109996;ENDOPROTHESE CORONAIRE, STENT LIB. BIOLIMUS, BIOSENSORS, BIOFREEDOM, DIAM 4,00MM
3110611;IMPLANT EXOVASCULAIRE, FERMETURE AAG, BOSTON, WATCHMAN
3112107;ENDOPROTHESE CORONAIRE, STENT LIB EVEROLIMUS,ABBOTT,XIENCE ALPINE, DIAM 3,25 MM
3112113;ENDOPROTHESE CORONAIRE, STENT LIB. BIOLIMUS, BIOSENSORS, BIOMATRIX NEOFLEX, 2,50
3112834;ENDOPROTHESE CORONAIRE, STENT LIB, SIROLIMUS, TERUMO, ULTIMASTER DIAM 2,50MM.
3115181;ENDOPROT CORONAIRE, STENT LIB. ZOTAROLIMUS, MEDTRONIC, RESOLUTE ONYX, 2,50MM.
3115933;ENDOPROTHESE CORONAIRE LIB. SIROLIMUS, B BRAUN, COROFLEX ISAR, DIAM 4,00
3119210;ENDOPROTHESE PERIPHERIQUE, STENT LIB EVEROLIMUS, ABBOTT, XIENCE PRIME BTK
3121046;ENDOPROTHESE AORTIQUE THO, COOK, ZENITH ALPHA, SYST MOD, CORPS PROX CYL.
3121075;ENDOPROT CORONAIRE, STENT LIB. ZOTAROLIMUS, MEDTRONIC, RESOLUTE ONYX, 3,0MM
3121661;IMPLANT D'EMBOLISATION ARTERIELLE A DETACHEMENT ELECTRIQUE DE FORME COMPLEXE
3122442;ENDOPROTHESE CORONAIRE, STENT LIB. BIOLIMUS, BIOSENSORS, BIOMATRIX ALPHA, 3,00MM
3122689;ENDOPROT CORONAIRE, STENT LIB. ZOTAROLIMUS, MEDTRONIC, RESOLUTE ONYX, 4,00MM.
3123690;IMPLANT D'EMBOLISATION ARTERIELLE METALLIQUE POUSSE, ARTERES PERIPHERIQUES
3124300;ENDOPROTHESE PERIPHERIQUE, STENT LIB EVEROLIMUS, BOSTON, PROMUS BTK
3124352;ENDOPROT CORONAIRE, STENT LIB. ZOTAROLIMUS, MEDTRONIC, RESOLUTE INTEGRITY, 3,5MM
3125469;ENDOPROT. CORONAIRE, STENT LIB. EVEROLIMUS, BOSTON, PROMUS PREMIER, DIAM 2,75MM
3125587;ENDOPROTHESE CORONAIRE, STENT LIB, SIROLIMUS, TERUMO, ULTIMASTER DIAM 2,25MM.
3126109;ENDOPROTHESE ARTERIELLE COUVERTE, GORE, VIABAHN
3126724;ENDOPROTHESE CAROTIDIENNE, MEDTRONIC, PROTEGE RX.
3126782;ENDOPROTHESE CORONAIRE, STENT LIB, SIROLIMUS, TERUMO, ULTIMASTER DIAM 3,00MM.
3127050;ENDOPROT CORONAIRE, STENT LIB. ZOTAROLIMUS, MEDTRONIC, RESOLUTE ONYX, 2,25MM.
3127400;IMPLANT VASCULAIRE, FILTRE VASCULAIRE TEMPORAIRE OU DEFINITIF
3127445;ENDOPROTHESE CAROTIDIENNE, BOSTON, CAROTID WALLSTENT MONORAIL.
3128373;ENDOPROTHESE ARTERIELLE PERIPHERIQUE AUTO-EXPANSIBLE, ABBOTT, XPERT
3128433;ENDOPROTHESE AAA, MF SAS, ENDURANT II, CORPS AUI.
3128700;ENDOPROTHESE CORONAIRE, STENT LIB. BIOLIMUS, BIOSENSORS, BIOMATRIX NEOFLEX, 3,50
3128841;ENDOPROTHESE CORONAIRE, STENT LIB. BIOLIMUS, BIOSENSORS, BIOMATRIX FLEX, 2,75 MM
3129438;ENDOPROTHESE CORONAIRE, STENT LIB. SIROLIMUS, CID, CRE 8, DIAM 2,75MM.
3129881;ENDOPROTHESE AORTIQUE, COOK FRANCE, ZENITH LOW PROFILE, EXTENSION.
3130016;ENDOPROTHESE COUVERTE EXPANSIBLE SUR BALLONNET
3131010;ENDOPROTHESE CORONAIRE, STENT LIB. SIROLIMUS, CID, CRE 8, DIAM 4,50MM.
3131174;ENDOPROTHESE CORONAIRE LIB. SIROLIMUS, B BRAUN, COROFLEX ISAR, DIAM 2,50
3131694;ENDOPROTHESE NUE EXPANSIBLE PAR BALLONNET
3133227;ENDOPROTHESE CORONAIRE, STENT LIB, SIROLIMUS, TERUMO, ULTIMASTER DIAM 3,5MM.
3133865;ENDOPROT. CORONAIRE, STENT LIB. EVEROLIMUS, BOSTON, PROMUS PREMIER, DIAM 4,00MM
3134735;ENDOPROTHESE CORONAIRE, STENT LIB. SIROLIMUS, CID, CRE 8, DIAM 3,00MM
3136177;ENDOPROTHESE CORONAIRE, STENT LIB. BIOLIMUS, TERUMO, NOBORI, DIAM 2,75 MM
3136208;ENDOPROTHESE AAA, MF SAS, ENDURANT II, DISPOSITIF D'OCCLUSION.
3136378;IMPLANT D'EMBOLISATION ARTERIELLE NON METALLIQUE (2 ML)
3136384;ENDOPROTHESE AORTIQUE, COOK FRANCE, ZENITH ALPHA SPIRAL-Z, JAMBAGE.
3136450;ENDOPROT CORONAIRE, STENT LIB. ZOTAROLIMUS, MEDTRONIC, RESOLUTE ONYX, 2,75MM.
3136467;ENDOPROTHESE CORONAIRE, STENT LIB. SIROLIMUS, CID, CRE 8, DIAM 3,50MM.
3136473;ENDOPROTHESE CORONAIRE, STENT LIB. EVEROLIMUS, BOSTON, SYNERGY, DIAM 2,75MM
3136668;ENDOPROTHESE AORTIQUE, ENDOLOGIX, POWERLINK, AFX, EXTENSION AORTIQUE
3136881;ENDOPROTHESE CORONAIRE, STENT LIB. BIOLIMUS, BIOSENSORS, BIOMATRIX ALPHA, 2,50MM
3137159;ENDOPROTHESE CORONAIRE LIB. SIROLIMUS, B BRAUN, COROFLEX ISAR, DIAM 2,75
3137194;ENDOPROTHESE CORONAIRE LIB. SIROLIMUS, TRANSLUMINA, YUKON CHOICE PC, DIAM 2,50.
3137722;ENDOPROTHESE COUVERTE AUTO-EXPANSIBLE
3138822;ENDOPROT CORONAIRE, STENT LIB. ZOTAROLIMUS, MEDTRONIC,RESOLUTE INTEGRITY, 2,75MM
3139483;SYSTEME DE CLIP PERCUTANE POUR VALVE MITRALE, ABBOTT, MITRACLIP
3139550;ENDOPROTHESE CORONAIRE, STENT LIB. BIOLIMUS, BIOSENSORS, BIOFREEDOM, DIAM 2,75MM
3139655;ENDOPROTHESE CORONAIRE, STENT LIB. SIROLIMUS, BIOTRONIK, ORSIRO, DIAM 2,50MM
3140701;ENDOPROTHESE CORONAIRE, STENT LIB. BIOLIMUS, BIOSENSORS, BIOMATRIX ALPHA, 2,75MM
3140894;ENDOPROT. CORONAIRE, STENT LIB. EVEROLIMUS, BOSTON, PROMUS PREMIER, DIAM 3,00MM
3141310;ENDOPROTHESE PERIPHERIQUE, STENT LIB PACLITAXEL, COOK, ZILVER PTX
3141356;ENDOPROTHESE CORONAIRE, STENT LIB. SIROLIMUS, CID, CRE 8, DIAM 4,00MM.
3142930;ENDOPROTHESE CORONAIRE DITE STENT METALLIQUE NU NON RESORBABLE
3143869;ENDOPROTHESE CORONAIRE LIB. SIROLIMUS, TRANSLUMINA, YUKON CHOICE PC, DIAM 3,00.
3144277;ENDO.AORT.FENETREE,COOK,ZENITH FENESTRATED,FENESTRATED-THORACOABDOMINAL-DEVICE.
3146201;ENDOPROTHESE AORTIQUE, ENDOLOGIX, POWERLINK AFX2, MONOCORPS BIFURQUE.
3146750;ENDOPROTHESE AORTIQUE, COOK FRANCE, ZENITH OU ZENITH FLEX, EXTENSION
3148393;ENDOPROTHESE CORONAIRE, STENT LIB. BIOLIMUS, BIOSENSORS, BIOMATRIX ALPHA, 3,50MM
3148588;ENDOPROTHESE CORONAIRE, STENT LIB. SIROLIMUS, BIOTRONIK, ORSIRO, DIAM 3,50MM
3148996;ENDOPROTHESE AAA, MF SAS, ENDURANT II, EXTENSION ILIAQUE.
3149085;ENDOPROTHESE CORONAIRE LIB. SIROLIMUS, B BRAUN, COROFLEX ISAR, DIAM 3,00
3149518;ENDOPROTHESE CORONAIRE, STENT LIB EVEROLIMUS,ABBOTT,XIENCE ALPINE, DIAM 2,75 MM
3150243;ENDOPROTHESE PERIPHERIQUE, STENT LIB PACLITAXEL, BOSTON, ELUVIA, 75 CM
3150711;ENDOPROTHESE AORTIQUE, COOK FRANCE, ZENITH ALPHA, CORPS PRINCIPAL.
3152779;ENDOPROT CORONAIRE, STENT LIB D'EVEROLIMUS,ABBOTT,XIENCE XPEDITION,DIAM 3,5 MM
3152785;ENDOPROTHESE CORONAIRE, STENT LIB. SIROLIMUS, CID, CRE 8, DIAM 2,25MM.
3153974;ENDOPROTH. AORT., ENDOLOGIX, POWERLINK AFX, MONOCORPS BIFURQUE AORTOBIFEMORAL.
3154034;ENDOPROTHESE AORTIQUE THO,MEDTRONIC,VALIANT CAPTIVIA,SYST MOD,PROX FREEFLO 150MM
3154778;ENDOPROTHESE CORONAIRE, STENT LIB. BIOLIMUS, BIOSENSORS, BIOFREEDOM, DIAM 3,00MM
3157400;ENDOPROTHESE AAA, MF SAS, ENDURANT II, JAMBAGE ILIAQUE.
3157825;ENDOPROTHESE CORONAIRE, STENT LIB, SIROLIMUS, TERUMO, ULTIMASTER DIAM 2,75MM.
3158061;ENDOPROTHESE CORONAIRE LIB. SIROLIMUS, TRANSLUMINA, YUKON CHOICE PC, DIAM 3,50.
3158109;ENDOPROTHESE CORONAIRE, STENT LIB. BIOLIMUS, TERUMO, NOBORI, DIAM 2,50 MM
3158569;ENDOPROTHESE PERIPHERIQUE, STENT LIB PACLITAXEL, BOSTON, ELUVIA, 130 CM
3159178;ENDOPROTHESE CORONAIRE, STENT LIB. BIOLIMUS, BIOSENSORS, BIOFREEDOM, DIAM 3,50MM
3159304;ENDOPROTHESE CORONAIRE, STENT LIB. SIROLIMUS, CID, CRE 8, DIAM 2,50MM
3159563;ENDOPROTHESE CORONAIRE, STENT LIB. BIOLIMUS, BIOSENSORS, BIOMATRIX NEOFLEX, 2,75
3160626;ENDOPROT CORONAIRE, STENT LIB. ZOTAROLIMUS, MEDTRONIC, RESOLUTE ONYX, 3,50MM.
3161028;ENDOPROTHESE AORTIQUE, VASCUTEK, ANACONDA, CORPS BIFURQUE ONE LOK.
3161146;ENDOPROTHESE AORTIQUE, ENDOLOGIX, POWERLINK, AFX VELA, EXTENSION AORTIQUE.
3161488;ENDOPROTHESE CORONAIRE, STENT LIB. BIOLIMUS, BIOSENSORS, BIOMATRIX NEOFLEX, 3,0
3161554;ENDOPROTHESE AORTIQUE, VASCUTEK, ANACONDA, JAMBAGE
3161689;ENDOPROTHESE CAROTIDIENNE, ABBOTT, XACT.
3162217;IMPLANT D'EMBOLISATION ARTERIELLE A DETACHEMENT ELECTRIQUE DE DIAMETRE CONSTANT
3163369;IMPLANT D'EMBOLISATION LIQUIDE, MEDTRONIC, ONYX 34 OU ONYX LES 34.
3163636;ENDOPROTHESE AORTIQUE, VASCUTEK, ANACONDA, EXTENSION
3164222;ENDOPROTHESE AORTIQUE, WL GORE ET ASSOCIES, EXCLUDER, EXTENSION AORTIQUE.
3164624;ENDOPROT CORONAIRE, STENT LIB D'EVEROLIMUS,ABBOTT,XIENCE XPEDITION,DIAM 2,5 MM
3164630;ENDOPROTHESE CORONAIRE, STENT LIB EVEROLIMUS,ABBOTT,XIENCE ALPINE, DIAM 2,25 MM
