CDM_COD;CDM_LIB;TEC_COL
L579;BIOPSIE PEROPERATOIRE DE LA VOIE BILIAIRE;0
L580;BIOPSIE DE LA PAPILLE PAR DUODENOTOMIE;0
L581;** S>85 ** ACTE SUPPRIME ** (BIOPSIE DE LA PAPILLE SAI);0
L582;PONCTION PEROPERATOIRE DES VOIES BILIAIRES;0
L583;ECHOGRAPHIE PEROPERATOIRE SUR LES VOIES BILIAIRES;0
L584;AUTRES ACTES DIAGNOSTIQUES SUR LES VOIES BILIAIRES;0
L586;** SU94 ** ACTE SUPPRIME ** (RESECTION COMPLETE DE LA VOIE BILIAIRE PRINCIPALE);0
L587;** SU94 ** ACTE SUPPRIME ** (VALVE PERITONEO-JUGULAIRE DE LE VEEN);0
J950;CURAGE SOUS-GASTRIQUE, JCM, SUS-OMO-HYOIDIEN ET SOUS-MENTO-SOUS-MAXILLAIRE BILAT. + GESTE SUR TUMEUR PRIMITIVE ORL;0
J951;CURAGE CERVICAL RADICAL UNILAT. , FONCTIONNEL CONTROLAT. ET SOUS-MENTO-SOUS-MAXILLAIRE UNILAT. + GESTE SUR TUMEUR PRIMITIVE ORL;0
J952;CURAGE CERVICAL RADICAL UNILAT., FONCTIONNEL CONTROLAT. ET SOUS-MENTO-SOUS-MAXILLAIRE BILAT. + GESTE SUR TUMEUR PRIMITIVE ORL;0
J953;CURAGE CERVICAL FONCTIONNEL BILAT. ET SOUS-MENTO-SOUS-MAXILLAIRE UNILAT. + GESTE SUR TUMEUR PRIMITIVE ORL;0
J954;CURAGE CERVICAL FONCTIONNEL ET SOUS-MENTO-SOUS-MAXILLAIRE BILAT. + GESTE SUR TUMEUR PRIMITIVE ORL;0
J955;CURAGE SOUS-DIGASTRIQUE, JCM, SUS-OMO-HYOIDIEN UNILAT. ET LOBO-ISTHMECTOMIE + GESTE SUR TUMEUR PRIMITIVE ORL;0
J956;CURAGE SOUS-DIGASTRIQUE, JCM, SUS-OMO-HYOIDIEN ET RECURRENTIEL UNILAT. ET LOBO-ISTHMECTOMIE  + GESTE SUR TUMEUR PRIMITIVE ORL;0
J957;CURAGE CERVICAL FONCTIONNEL UNILAT. ET LOBO-ISTHMECTOMIE + GESTE SUR TUMEUR PRIMITIVE ORL;0
K724;ARTERIALIS. CORPS CAVERN. OU VEINES PENIEN. POUR IMP. SEX.;0
K726;SUTURE LATERALE D'UNE ARTERE DU MEMBRE SUPERIEUR;0
K814;CHIR. RESTAUR. INCONTINENCE VALVUL. PROF. VEINE MBRE INF.;0
K815;LIGATURE ISOLEE DE LA VEINE CAVE INFERIEURE SOUS-RENALE;0
K816;LIGATURE ISOLEE DE LA VEINE RENALE GAUCHE;0
K817;RESECTION ISOLEE DE LA VEINE CAVE INFERIEURE SOUS-RENALE;0
K818;RESECTION ISOLEE VEINE CAVE INF. INTER- ET/OU SUS-RENALE;0
K819;ANGIOPLASTIE D'ELARGISSEMENT VEINE CAVE INF. SOUS-RENALE;0
K820;ANGIOPLASTIE D'ELARGISSEMENT VEINE CAVE INTER ET/OU SUS-RENALE;0
K821;SUTURE LATERALE DE LA VEINE CAVE INFERIEURE SOUS-RENALE;0
K822;SUTURE LATERALE VEINE CAVE INFERIEURE INTER- OU SUS-RENALE OU VEINE RENALE OU SUS-HEPATIQUE;0
K823;THROMBECTOMIE VEINE CAVE INF. SOUS-RENALE PAR ABORD DIRECT;0
K824;THROMBECTOMIE VEINE CAVE INF. SOUS-RENALE PAR ABORD PERIPH.;0
K825;THROMBECT. V. CAVE INF.INTER- ET/OU SUS-REN./ ABORD PERIPH.;0
K826;INTERR. PARTIELLE VEINE CAVE INF. SOUS-REN. / ABORD DIRECT;0
K827;INTERR. PARTIELLE VEINE CAVE INF. SOUS-REN. / ABORD PERIPH.;0
L468;** SU94 ** ACTE SUPPRIME ** (HEMICOLECTOMIE DROITE AVEC ANASTOMOSE);0
L470;DILATATION D'UNE STENOSE DE L'ANUS SOUS ANESTHESIE;0
L471;ANOPLASTIE POUR STENOSE DE L'ANUS;0
L472;REINTERVENTION SUR L'ANUS POUR HEMORRAGIE;0
L473;AMPUTATION DU RECTUM + ANASTOMOSE COLO-ANALE SANS RESERVOIR COLIQUE;0
L474;AMPUTATION DU RECTUM + ANASTOMOSE COLO-ANALE ET RESERVOIR COLIQUE;0
L475;** S>85 ** ACTE SUPPRIME ** (CHOLANGIOPANCREATOGRAPHIE  RETROGRADE ENDOSCOPIQUE AVEC BIOPSIE OU CYTOLOGIE INTRACANALAIRE);0
L476;** S>85 ** ACTE SUPPRIME ** (CHOLANGIOPANCREATOGRAPHIE RETROGRADE ENDOSCOPIQUE AVEC RECUEIL DE SUC PANCREATIQUE);0
L477;CHOLANGIO-PANCREATOGRAPHIE RETROGRADE ENDOS. AVEC MANOMETRIE;0
L478;CHOLANGIO-PANCREATOGRAPHIE RETROGRADE ENDOSCOPIQUE S.A.I.;0
L479;PANCREATOGRAPHIE PAR CATHETERISME DE LA PAPILLE ACCESSOIRE;0
L227;ENTEROTOMIE POUR EXTRACTION CORPS ETRANGER, CALCUL BILIAIRE, EXCISION LOCALE OU DESTRUC. TUMEUR, HEMOSTASE LOCALE;0
L322;TRAIT. CHIR. PAR SUTURE SIMPLE PERITONITE AIGUE D'ORIGINE COLIQUE;0
L323;DRAINAGE D'ABCES PERICOLIQUE SANS RESECTION;0
L324;** SU94 ** ACTE SUPPRIME ** (FERMETURE DE COLOSTOMIE TEMPORAIRE);0
L325;AUTRES INTERVENTIONS SUR LE COLON;0
L326;** SU92 ** ACTE SUPPRIME. ERREUR D'IMPRESSION. VOIR ERRATUM DU CDAM 1991 (L317) ** (MANOMETRIE DU COLON));0
L327;COLOASPIRATION;0
L328;DILATATION DE STENOSE ANASTOMOTIQUE DU SIGMOIDE PAR VOIE ENDOS.;0
L329;RESECTION COLO-RECTALE SANS LIBERATION ANGLE GAUCHE + ANASTOMOSE;0
L330;RESECTION COLO-RECTALE + LIBERATION ANGLE GAUCHE ET ANASTOMOSE COLO-RECTALE BASSE CHEZ L'HOMME;0
L331;RESECTION COLO-RECTALE + LIBERATION ANGLE GAUCHE ET ANASTOMOSE COLO-RECTALE BASSE CHEZ LA FEMME;0
L332;RESECTION RECTUM + ANASTOMOSE /DOUBLE VOIE ABDOM. TRANSSACRO-COCCYG.;0
L333;COLO-PROCTECTOMIE TOTALE + ANASTOMOSE ILEO-ANALE + RESERVOIR;0
L334;DESTRUCTION PERENDOSCOPIQUE PAR THERMOCOAGULATION : RECTUM;0
L335;EXCISION LOCALE TUMEUR RECTUM PAR VOIE AUTRE QUE TRANSANALE;0
L336;BIOPSIE DU PERITOINE AU COURS D'1 AUTRE INTERVENTION;0
L337;BIOPSIE TRANSPARIETALE DU PANCREAS SOUS SCANNER;0
L338;ECHO-ENDOSCOPIE BILIO-PANCREATIQUE;0
L339;PONCTION TRANSPARIET. COLLECTION PANCREATIQUE SOUS ECHO.;0
L340;** SU95 ** ACTE SUPPRIME ** (ETUDE DE LA PAROI RECTALE SOUS ECHOGRAPHIE);0
L341;RECTOSCOPIE AVEC APPAREIL RIGIDE AVEC BIOPSIE;0
L342;RECTOSCOPIE AVEC APPAREIL RIGIDE SANS BIOPSIE;0
K828;INTERR. PARTIELLE VEINE CAVE INF. SOUS-RENALE /ABORD PERIPH. PERCUTANE;0
K829;INTERR. PARTIELLE VEINE CAVE INF. INTER ET/OU SUS-RENALE /ABORD DIRECT;0
K830;INTERRUPTION PARTIELLE DE LA VEINE CAVE INFERIEURE INTER- ET/OU SUS-RENALE PAR ABORD PERIPHERIQUE CHIRURGICAL;0
L138;CURE RECIDIVE DE HERNIE HIATALE PAR VOIE THORACIQUE;0
L139;CURE REFLUX GASTRO-OESOPHA. ET/OU HERNIE HIATALE+GASTROPEXIE /PROTHESE;0
L140;GASTROSCOPIE SANS BIOPSIE;0
L141;GASTROSCOPIE AVEC BIOPSIE;0
L385;CURE CHIR. FISTULE RECTALE PAR VOIE ABDO. : DRAINAGE ET COLOSTOMIE;0
L386;DESTRUCTION LOCALE DE TUMEUR RECTALE PAR UN AGENT PHYSIQUE;0
L387;EXCISION LOCALE PAR VOIE TRANSANALE D'UNE TUMEUR DU RECTUM;0
L388;AUTRES INTERVENTIONS SUR LE RECTUM ET LE TISSU PERIRECTAL;0
L389;** S>85 ** ACTE SUPPRIME ** (TRAITEMENT D'UNE FISTULE RECTOVAGINALE);0
L390;BIOPSIE DE LESION PERIANALE;0
L391;FISTULOGRAPHIE PEROPERATOIRE SUR LA MARGE ANALE;0
L392;AUTRES ACTES DIAGNOSTIQUES SUR LA MARGE ANALE;0
L393;HEMICOLECTOMIE G. AVEC ANASTOMOSE POUR LESION BENIGNE;0
L394;HEMICOLECTOMIE D. SANS ANASTOMOSE POUR LESION BENIGNE;0
L395;DESTRUCTION OU ABLATION TUMEURS BENIGNES OU MALIGNES ANUS;0
L396;DESTR. OU ABLAT. TUMEURS BENIG. OU MALIG. ANUS PAR AGENTS PHYS.(ELECTROCOAG., PHOTOCOAG., CRYOCHIR., LASER) OU CHIM.;0
L397;PROCTECTOMIE TOTALE AVEC OU SANS PROCTO-MUCOSECTOMIE ET ANASTOMOSE ILEO-ANALE CHEZ UN COLECTOMISE TOTAL;0
L398;EXERESE DE TISSU PERITONEAL AU COURS D'1 AUTRE INTERVENTION;0
L399;HEPATECTOMIE GAUCHE SUR CIRRHOSE (SEGMENTS II, III, IV);0
L400;TRAITEMENT D'UNE THROMBOSE HEMORROIDAIRE EXTERNE;0
L401;EXCISION D'UNE MARISQUE;0
L402;TRAITEMENT D'UNE LITHIASE DE LA VOIE BILIAIRE PRINCIPALE PAR CHOLEDOCHOTOMIE SOUS CONTROLE VIDEOLAPAROSCOPIQUE;0
L403;TRAITEMENT D'UNE LITHIASE DE LA VOIE BILIAIRE PRINCIPALE PAR VOIE TRANSCYSTIQUE SOUS CONTROLE VIDEOLAPAROSCOPIQUE;0
L404;CURE DE MEGA-OESOPHAGE PAR OESOPHAGO-CARDIO-MYOTOMIE, SANS PROCEDE ANTIREFLUX, SOUS CONTROLE VIDEOLAPAROSCOPIQUE;0
L046;CURE HERNIE OMBILIC. DIAMETRE SUP.A 10 CM+PLASTIE MUSCUL.OU ACPONEVROTIQUE;0
L047;AUTRES HERNIORRAPHIES OMBILICALES;0
L048;CURE UNILAT. DE HERNIE CRURALE SANS PROTH./ VOIE INGUINALE OU CRURALE;0
L174;EXTRACTION DE PROTHESE OESOPHAGIENNE PAR VOIE CHIRURGICALE;0
L175;VAGOTOMIE TRONCULAIRE;0
L176;** SU94 ** ACTE SUPPRIME ** (VAGOTOMIE SELECTIVE);0
L177;VAGOTOMIE SUPRASELECTIVE;0
L178;** SU94 ** ACTE SUPPRIME ** (VAGOTOMIE ASSOCIEE A UNE SEROMYOTOMIE);0
L179;CONTROLE PH-METRIQUE ET/OU MANOMETRIQUE;0
L180;VAGOTOMIE S.A.I.;0
N113;EXTRACTION ENDOSC. UNILAT. LITHIASE URETERE / SONDE URETERALE;0
N114;** SU94 ** ACTE SUPPRIME ** (LITHOTRIPSIE URETERALE UNILATERALE);0
N115;RESECTION OU SECTION ENDOSCOPIQUE DU COL VESICAL;0
N116;** SU94 ** ACTE SUPPRIME ** (INCISION ENDOSCOPIQUE DU COL VESICAL);0
N117;** SU94 ** ACTE SUPPRIME ** (RESECTION ENDOSCOPIQUE D'UN ADENOME PROSTATIQUE);0
N118;** SU94 ** ACTE SUPPRIME ** (RESECTION ENDOSCOPIQUE D'UN CANCER DE LA PROSTATE);0
K811;DECOMPRESSION SIMPLE DE VEINE PROFONDE DU MEMBRE INFERIEUR;0
K812;DECOMPRESS. VEINE PROF. MBRE INF.AVEC TRANSPOSITION ARTER.;0
K813;CHIR. RESTAUR. DIRECTE DE LA VEINE ILIAQUE PRIMITIVE GAUCHE;0
K982;PLETHYSMOGRAPHIE DIGITALE;0
K983;SURVEILL. CONTINUE GAZ DU SANG / MESURE TRANSCUT. DE PAO2 ET PACO2;0
K984;TOLERANCE A LA MARCHE, MESURE DE SATURATION EN 02, FREQUENCE CARDIAQUE ET DISTANCE PARCOURUE;0
K985;EPREUVE D'EFFORT RESPIRATOIRE COMPLETE;0
K986;EPREUVE D'EFFORT RESPIRATOIRE SIMPLIFIEE;0
K989;RESISTANCE DES VOIES AERIENNES PAR UNE METHODE D'INTERRUPTION DU FLUX OU D'OSCILLATION FORCEE;0
K990;MESURE MECANIQUE VENTILATOIRE PAR BALLONNET OESOPHAGIEN;0
K991;EPREUVE D'HYPEROXIE : MESURE DANS LE GAZ DU SANG LORS DE LA RESPIRATION EN OXYGENE PUR;0
K992;ENREG. POLYSOMNOGRAPH. AVEC E.E.G. EN MILIEU HOSPITALIER;0
K993;ENREG. POLYSOMNOGRAPH. SANS E.E.G EN MILIEU HOSPITALIER;0
K994;ENREG. POLYSOMNOGRAPH. REALISE AU DOMICILE DU PATIENT;0
K995;FIBROSCOPIE + LAVAGE BRONCHIOLO-ALVEOLAIRE DIAGNOSTIQUES;0
K996;ENDOSCOPIE AVEC BIOPSIE TRANSBRONCHIQUE DU POUMON;0
K997;PONCTION PLEURALE EVACUATRICE;0
L588;** SU94 ** ACTE SUPPRIME ** (ANASTOMOSE WIRSUNGO-JEJUNALE LATERO-LATERALE);0
L589;EXERESE DE TUMEUR RETROPERITONEALE;0
L590;CHOLECYSTECTOMIE;0
L591;CHOLECYSTOSTOMIE;0
L592;AUTRES ANASTOMOSES CHOLECYSTO-DIGESTIVES;0
L593;ANASTOMOSE CHOLECYSTO-JEJUNALE SUR ANSE EXCLUE EN Y;0
L594;ANASTOMOSE CHOLECYSTO-BILIAIRE;0
L595;TRANSSECTION OESOPHAGIENNE POUR HYPERTENSION PORTALE (INTERVENTIONS DE DECONNEXION AZYGOPORTALE);0
L596;EXERESE ELARGIE D'1 TUMEUR RETROPERITONEALE + CURAGE GANGLIONNAIRE;0
L597;** SU95 ** ACTE SUPPRIME ** (BIOPSIE CHIR. D'1 TUMEUR RETROPERITONEALE AU COURS AUTRE INTERV.);0
L598;OESOPHAGOPLASTIE PAR TRANSPLANT JEJUNAL LIBRE AU COU, SOUS MICROSCOPE;0
L599;VAGOTOMIE SELECTIVE AVEC PYLOROPLASTIE;0
L600;CHOLEDOCHOTOMIE AVEC DRAINAGE INTERNE (METHODE TYPE KRON);0
L601;TRAIT. TRANSCYSTIQUE D'1 LITHIASE DE LA VOIE BILIAIRE PRINCIPALE;0
L602;CHOLEDOCHOTOMIE IDEALE;0
L603;CHOLEDOCHOTOMIE AVEC DRAINAGE EXTERNE;0
L604;ANASTOMOSE BILIO-DIGESTIVE PEDICULAIRE CHOLEDOCHO-DUODENALE;0
L605;ANASTOM. BILIO-DIGEST. PEDICULAIRE CHOLEDOCHO-JEJUNALE SUR ANSE EN Y;0
L606;ANASTOMOSE BILIO-DIGESTIVE S.A.I.;0
L607;EXERESE DE TUMEUR BENIGNE DU PERITOINE;0
L608;EXERESE DE TUMEUR MALIGNE DU PERITOINE;0
L609;"EXERESE D'UNE ""PSEUDOTUMEUR"" DE LA CAVITE PERITONEALE";0
L610;HEPATICO-JEJUNOSTOMIE INTRAHILAIRE;0
L611;ANASTOMOSE BILIO-DIGESTIVE AVEC PROTHESE;0
L612;RESECTION VOIE BILIAIRE PRINCIPALE POUR TUMEUR PEDICULAIRE;0
L613;RESECTION VOIE BILIAIRE PRINCIPALE POUR TUMEUR HILAIRE;0
L614;INTUBATION TRANSTUMORALE DE LA VOIE BILIAIRE PAR PROTHESE;0
L615;SPHINCTEROTOMIE TRANSDUODENALE AVEC OU SANS BIOPSIE;0
L616;DRAINAGE D'UNE COLLECTION SUPPUREE INTRAPERITONEALE;0
L617;SPHINCTEROPLASTIE TRANSDUODENALE;0
L618;DILATATION TRANSCYSTIQUE OU TRANSCHOLEDOCIENNE DU SPHINCTER D'ODDI;0
L619;AMPULLECTOMIE ENDOSCOPIQUE;0
J816;PELVI-MANDIBULECTOMIE NON INTERRUPTRICE;0
J817;PELVI-MANDIBULECTOMIE INTERRUPTRICE;0
J818;PANENDOSCOPIE, OESOPHAGOSCOPIE COMPRISE SANS BIOPSIE;0
J819;EXERESE DE LESION BENIGNE DU LARYNX SOUS MICROSCOPE AU LASER;0
J820;LARYNGECTOMIE PARTIELLE VERTICALE;0
L113;** SU94 ** ACTE SUPPRIME ** (PLASTIE GASTRIQUE OU COLIQUE SANS RESECTION OESOPHAGIENNE);0
L114;OESOPHAGO-CARDIO-MYOTOMIE EXTRAMUQUEUSE SANS PROCEDE ANTIREFLUX;0
L115;OESOPHAGO-CARDIO-MYOTOMIE EXTRAMUQUEUSE + PROCEDE ANTIREFLUX;0
L116;MISE EN PLACE D'UNE PROTHESE OESOPHAGIENNE PAR VOIE CHIRURGICALE;0
L117;** S>85 ** ACTE SUPPRIME ** (MISE EN PLACE D'UNE ENDOPROTHESE);0
L118;EXTRACTION ENDOSCOPIQUE DE CORPS ETRANGER DE L'OESOPHAGE;0
L119;DILATATION ENDOSCOPIQUE DE L'OESOPHAGE (METALLIQUE);0
L120;DILATATION ENDOSCOPIQUE DE L'OESOPHAGE (PNEUMATIQUE);0
L121;** SU94 ** ACTE SUPPRIME ** (SCLEROSE ENDOSCOPIQUE DE L'OESOPHAGE);0
L122;INCISION DIATHERMIQUE ENDOSCOPIQUE D'ANNEAU OESOPHAGIEN;0
L363;COLO-PROCTECTOMIE TOTALE AVEC ILEOSTOMIE TERMINALE;0
L364;** SU94 ** ACTE SUPPRIME ** (COLO-PROCTECTOMIE TOTALE AVEC OU SANS PROCTO-MUCOSECTOMIE, ANASTOMOSE ILEO-ANALE ET CONFECTION D'UN RESERVOIR RECTAL);0
L365;** S>85 ** ACTE SUPPRIME ** (AMPUTATION DU RECTUM SAI ET AUTRES);0
L366;AUTRES AMPUTATIONS DU RECTUM;0
L367;** SU94 ** ACTE SUPPRIME ** (ANASTOMOSE COLO-ANALE);0
L368;** SU94 ** ACTE SUPPRIME ** (ANASTOMOSE COLO-ANALE + RESERVOIR COLIQUE);0
L369;** SU94 ** ACTE SUPPRIME ** (ANASTOMOSE COLO-ANALE AVEC RESERVOIR ILEAL ET PROCTECTOMIE);0
L370;RECTOPEXIE PAR VOIE ABDOMINALE;0
L371;RECTOPEXIE PAR VOIE PERINEALE;0
L372;** SU94 ** ACTE SUPPRIME ** (RESECTION ANTERIEURE DU RECTUM);0
L373;** SU96 ** ACTE SUPPRIME ** (COLECTOMIE SEGM. AVEC ANASTOM. POUR LESION BENIGNE);0
L374;** SU96 ** ACTE SUPPRIME ** (COLECTOMIE SEGM. SANS ANASTOM. POUR LESION BENIGNE);0
K998;TESTS CUTANES D'HYPERSENSIBILITE IMMEDIATE;0
L001;VOIE ABDOMINALE VERTICALE;0
L002;VOIE ABDOMINALE TRANSVERSALE;0
L003;VOIE THORACIQUE;0
L004;VOIE MIXTE THORACO-ABDOMINALE;0
L005;VOIE CERVICALE;0
L006;VOIE PERINEALE;0
L007;VOIE COMBINEE ABDOMINO-PERINEALE;0
L008;VOIE TRANSSPHINCTERIENNE;0
L009;VOIE TRANSSACRO-COCCYGIENNE;0
L010;LAPAROTOMIE EXPLORATRICE;0
L011;REOUVERTURE DE LAPAROTOMIE RECENTE;0
L012;** SU96 ** ACTE SUPPRIME ** (BIOPSIE DE LA PAROI ABDOMINALE OU DE L'OMBILIC);0
L013;** SU94 ** ACTE SUPPRIME ** (BIOPSIE DU PERITOINE);0
L014;EXERESE ETENDUE POUR LESION DE LA PAROI ABDOMINALE;0
L015;** SU94 ** ACTE SUPPRIME ** (EXERESE DE TISSU PERITONEAL);0
L016;RESECTION TOTALE DU GRAND EPIPLOON;0
L017;RESECTION PARTIELLE DU GRAND EPIPLOON;0
L343;EXAMEN RECTAL TRANSANAL SOUS ANESTHESIE;0
L344;RECTOSCOPIE AVEC BIOPSIE EXTEMPORANEE PEROPERATOIRE;0
L345;BIOPSIE CHIRURGICALE DE LA PAROI RECTALE;0
L346;** SU94 ** ACTE SUPPRIME ** (BIOPSIE CHIRURGICALE DU CANAL ANAL);0
L347;TRAIT. CHIR. RECID. PELVIEN. KC RECTUM APRES RESECT. ANT.;0
L348;OESOPHAGECT. TOT. SANS THORACO. + PLASTIE COL. MEDIASTINALE POST.;0
L349;SCLEROSE ENDOSCOPIQUE OESOPHAGE PROPHYLACTIQUE;0
L350;RECTOTOMIE POUR EXCISION LOCALE OU EXERESE DE TUMEUR;0
K565;AUTRES PROCEDES DE RESTAUR. D'AORTE THORACIQUE OU THORACO-ABDOMINALE;0
K566;** SU94 ** ACTE SUPPRIME ** (CURE DE COARCTATION AORTIQUE CHEZ L'ENFANT);0
K570;ENDARTERIECTOMIE DE LA BIFURCATION CAROTIDIENNE;0
K571;ENDARTERIECTOM. + ANGLIOPLAST. ELARGISS. BIFURC. CAROTID.;0
K572;ANGIOPLASTIE D'ELARGISSEMENT ISOLEE DE LA BIFURCATION CAROTIDIENNE;0
K573;RESECTION-GREFFE OU PONTAGE DE LA CAROTIDE INTERNE;0
K574;RESECTION-ANASTOMOSE DE LA CAROTIDE INTERNE;0
K575;REIMPLANTATION DIRECTE CAROTIDE INT. DANS CAROTIDE PRIMIT.;0
L375;EXCISION PERENDOSCOPIQ./ELECTROCOAG.(POLYPECTOMIE): RECTUM;0
L376;DESTRUC. PERENDOSCOPIQUE / PHOTO-COAGULATION (LASER): RECTUM;0
L377;EXTRACTION PERENDOSCOPIQUE D'UN CORPS ETRANGER : RECTUM;0
K599;SUTURE LATERALE DE LA CAROTIDE PRIMITIVE;0
K600;AUTRES TECHNIQUES DE RESTAURATION DE LA CAROTIDE PRIMITIVE;0
K601;LIGATURE ISOLEE DE LA CAROTIDE PRIMITIVE;0
K605;ENDARTERIECTOMIE ARTERE SOUS-CLAVIERE PAR VOIE CERVICALE AVEC OU SANS ANGIOPLASTIE D'ELARGISSEMENT;0
K606;ENDARTERIECTOMIE ARTERE SOUS-CLAVIERE PAR VOIE THORACIQUE AVEC OU SANS ANGIOPLASTIE D'ELARGISSEMENT;0
K607;ANGIOPLASTIE ELARGISSEMENT ART. SOUS-CLAV.PAR VOIE CERVIC.;0
K608;ANGIOPLASTIE ELARGISSEMENT ART. SOUS-CLAV.PAR VOIE THORAC.;0
K609;RESECTION-ANASTOMOSE DE L'ARTERE SOUS-CLAVIERE;0
K610;RESECTION-GREFFE DE L'ARTERE SOUS-CLAVIERE;0
K611;PONTAGE CAROTIDO-SOUS-CLAVIER (DIRECT OU CROISE);0
K612;PONTAGE CAROTIDO-AXILLAIRE (DIRECT OU CROISE);0
K613;PONTAGE CROISE SOUS-CLAVIO-SOUS-CLAVIER;0
K614;PONTAGE CROISE AXILLO-AXILLAIRE;0
L142;GASTROSCOPIE EN URGENCE;0
L143;GASTROSCOPIE AVEC PH-METRIE;0
L144;GASTROSCOPIE POUR CONTROLE PH-METRIQUE DE VAGOTOMIE;0
L145;GASTROSCOPIE S.A.I.;0
L146;PH-METRIE ET MANOMETRIE GASTRIQUES PEROPERATOIRES;0
L147;AUTRES ACTES DIAGNOSTIQUES SUR L'ESTOMAC;0
L148;** SU94 ** ACTE SUPPRIME ** (OESOPHAGECTOMIE + PLASTIE GASTRIQ. RETROSTERNALE + ANASTOM. AU COU);0
L149;** SU94 ** ACTE SUPPRIME ** (OESOPHAGECTOMIE DU BAS OESOPHAGE ET GASTRECTOMIE DES 2/3 PAR VOIE D'ABORD THORACIQUE);0
L150;GASTROTOMIE EXPLORATRICE + BIOPSIE EXTEMPORANEE PEROP. DE L'ESTOMAC;0
L151;GASTROTOMIE EXPLORATRICE SANS BIOPSIE;0
L152;GASTROTOMIE POUR HEMOSTASE LOCALE;0
L153;GASTROSTOMIE TEMPORAIRE;0
L154;FERMETURE DE GASTROSTOMIE;0
L155;PYLORO-MYOTOMIE EXTRAMUQUEUSE;0
L156;** SU94 ** ACTE SUPPRIME ** (PYLOROPLASTIE);0
L157;** SU94 ** ACTE SUPPRIME ** (GASTRECTOMIE POLAIRE INFERIEURE);0
K576;DILATATION CHIRURGICALE ISOLEE DE LA CAROTIDE INTERNE;0
K577;EMBOLECTOMIE OU THROMBECTOMIE DE L'AXE CAROTIDIEN;0
K578;SUTURE LATERALE DE L'AXE CAROTIDIEN;0
K579;AUTRES TECHNIQUES DE RESTAURATION DE L'AXE CAROTIDIEN;0
K580;LIGATURE ISOLEE DE LA CAROTIDE INTERNE;0
K581;ABLAT. CHEMODECTOME CERV. SANS RETABL. CONTINUITE CAROTID.;0
K582;UTILISATION D'UN SHUNT OU D'UN PONTAGE TEMPORAIRE;0
K583;ABLAT. CHEMODECTOME CERV. AVEC RETABL. CONTINUITE CAROTID.;0
K584;MISE EN PLACE D'UN CATHETER INTRA-ARTERIEL;0
K585;RECONSTR. CAROTIDE INTERNE JUXTACRANIENNE / VOIE CERVICALE SIMPLE;0
K586;RECONSTRUC. CAROTIDE INTERNE JUXTACRANIENNE PAR VOIE CERVICALE SIMPLE + DISSECTION DU NERF FACIAL;0
K587;RECONSTRUCT.CAROTIDE INT.JUXTA-CRANIENNE/VOIE INTRAPETREUSE;0
K588;CHIRURGIE RESTAURATRICE ISOLEE DE LA CAROTIDE EXTERNE;0
K589;ANASTOMOSE EXTRA-INTRACRANIENNE DU SYSTEME CAROTIDIEN;0
L034;CURE UNILAT. DE HERNIES INGUINALE ET CRURALE ASSOCIEES (DISTENSION DE L'AINE)+ PROTHESE / VOIE INGUINALE);0
L035;CURE BILAT. HERNIE INGUINALE ET CRURALE ASSOCIEES + PROTHESE / VOIE INGUINALE;0
L036;** SU94 ** ACTE SUPPRIME ** (CURE DE HERNIE INGUINALE ET CRURALE ASSOCIEES UNI OU BILATERALE AVEC PROTHESE PAR VOIE MEDIANE);0
L037;CURE UNILAT. DE HERNIE CRURALE + PROTHESE / VOIE INGUINALE OU CRURALE;0
L038;CURE UNILAT. HERNIE CRURALE + PROTHESE PAR VOIE MEDIANE;0
L039;AUTRES HERNIORRAPHIES CRURALES UNILATERALES;0
L040;CURE BILAT. HERNIE CRURALE AVEC PROTHESE PAR 2 VOIES D'ABORD;0
L041;CURE BILAT. HERNIE CRURALE AVEC PROTHESE PAR 1 VOIE D'ABORD;0
L042;AUTRES HERNIORRAPHIES CRURALES BILATERALES;0
L043;CURE HERNIE OMBILICALE DIAMETRE INF. A 10 CM AVEC PROTHESE;0
L044;CURE HERNIE OMBILICALE DIAM. SUP. A 10 CM AVEC PROTHESE;0
L045;CURE HERNIE OMBILIC. DIAMETRE INF.A 10 CM+PLASTIE MUSCUL.OU APONEVROTIQUE;0
L109;** SU94 ** ACTE SUPPRIME ** (OESOPHAGECTOMIE SANS THORACOTOMIE S.A.I);0
L464;DRAINAGE COLLECTION SUPP. NIVEAU INCISION CHIRUR. DE PAROI ABDOM.;0
L465;LEIOMYOTOMIE ANALE;0
K649;LIGATURE ISOLEE DE L'ARTERE VERTEBRALE PROXIMALE;0
K650;DECOMPRESSION SIMPLE ARTERE VERTEBRALE INTRATRANSVERSAIRE;0
K651;PONTAGE CAROTIDO OU SOUS-CLAVIO-VERTEBRAL DISTAL;0
K652;REIMPLANT. DIRECTE ART. VERTEBR. DISTALE DANS AXE CAROTID.;0
K653;ANASTOMOSE EXTRA-INTRACRANIENNE DU SYST.VERTEBRO-BASILAIRE;0
K654;AUTRES TECHNIQUES DE RESTAURATION DE L'ARTERE VERTEBRALE DISTALE;0
K655;LIGATURE ISOLEE DE L'ARTERE VERTEBRALE DISTALE;0
K660;SUTURE LATERALE DE L'AORTE ABDOMINALE OU DES ILIAQUES;0
L673;CURE ATRESIE VOIES BIL. EXTRAHEP. : CHOLECYSTO-JEJUNOSTOMIE;0
L674;REINTERVENTION POUR ATRESIE VOIES BILIAIRES EXTRAHEPATIQUES;0
