CPT_MIR_NUM;CPT_COP_NUM;CPT_CMU_COD;CPT_MIR_LIB;TEC_COL
656112142212241;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. sal. -Ch. Ort. & Traum.;0
656112142212242;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. sal. -Endo. & Méta.;0
656112142212243;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. sal. -Ch. Infant.;0
656112142212244;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. sal. -Ch. Maxil.-Fac.;0
656112142212245;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. sal. -Ch. Maxil-Fac & Stom;0
656112142212246;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. sal. -Ch. plast. rec-esth;0
656112142212247;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. sal. -Ch. Thor & Card-vasc;0
656112142212248;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. sal. -Ch. Vasc.;0
656112142212249;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. sal. -Ch. Visc. & Dig.;0
656112142212270;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. sal. -Gyn. Méd.;0
656112142212271;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. sal. -Hémat.;0
656112142212272;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. sal. -Méd. Nuclé.;0
656112142212273;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. sal. -Oncol. Méd.;0
656112142212274;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. sal. -Oncol. Radiothé.;0
656112142212275;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. sal. -Psy. Enf. & Ado.;0
656112142212276;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. sal. -Radiothé.;0
656112142212277;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. sal. -Obsté.;0
656112142212278;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. sal. -Génét. Méd.;0
6561121422122;656112142;1E2;Prest. Mater. - Autre prescript. app.& mat trait H. OQN deliv. phie officine  prescrits Spec. sal.;0
656112142212;656112142;1E2;/  Prescrits des spécialistes;0
656112141242244;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Spec. sal. -Ch. Maxil.-Fac.;0
6561121422132;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Dent. sal.;0
656112142213;656112142;1E2;/  Prescrits des dentistes;0
6561121422141;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. S.F. lib.;0
6561121422142;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. S.F. sal.;0
656112142214;656112142;1E2;/  Prescrits des sages-femmes;0
656112142215;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. prat. sal. d'Ets.;0
656112142216;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. -Prescripteur de Spé. inconnue;0
65611214221;656112142;1E2;/  Délivrés les pharmacies d'officine;0
6561121422211;656112142;1E2;Prest. Mater. - .autre presc.App.& Mat.Trait. Hors OQN déliv. phie Mut. presc. Omniprat. lib.;0
6561121422212;656112142;1E2;Prest. Mater. -Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie Mut. presc. Omniprat. sal.;0
656112142221;656112142;1E2;/  Prescrits des omnipraticiens;0
656112142222102;656112142;1E2;Prest. Mater. -Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie Mut. presc. Spec. lib. -Anes - Réa ch.;0
656112142222103;656112142;1E2;Prest. Mater. -Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie Mut. presc. Spec. lib. -Pat. Card.-Vasc.;0
656112142222104;656112142;1E2;Prest. Mater. -Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie Mut. presc. Spec. lib. -Ch. géné.;0
656112142222105;656112142;1E2;Prest. Mater. -Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie Mut. presc. Spec. lib. -Derm. & Vén.;0
656112142222106;656112142;1E2;Prest. Mater. -Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie Mut. presc. Spec. lib. -Rad. & Imag. Med.;0
656112142222107;656112142;1E2;Prest. Mater. -Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie Mut. presc. Spec. lib. -Gyn. Obst.;0
656112142222108;656112142;1E2;Prest. Mater. -Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie Mut. presc. Spec. lib. -Gast.-Ent. & Hépa.;0
656112142222109;656112142;1E2;Prest. Mater. -Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie Mut. presc. Spec. lib. -Méd. Int.;0
656112142222110;656112142;1E2;Prest. Mater. -Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie Mut. presc. Spec. lib. -Neuroch.;0
656112142222111;656112142;1E2;Prest. Mater. -Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie Mut. presc. Spec. lib. -Oto rh. lar.;0
656112142222112;656112142;1E2;Prest. Mater. -Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie Mut. presc. Spec. lib. -Pedia.;0
656112142222113;656112142;1E2;Prest. Mater. -Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie Mut. presc. Spec. lib. -Pneumo.;0
656112142222114;656112142;1E2;Prest. Mater. -Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie Mut. presc. Spec. lib. -Rhuma.;0
656112142222115;656112142;1E2;Prest. Mater. -Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie Mut. presc. Spec. lib.-Opht.;0
656112142222116;656112142;1E2;Prest. Mater. -Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie Mut. presc. Spec. lib. -Ch. Urol.;0
656112142222117;656112142;1E2;Prest. Mater. -Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie Mut. presc. Spec. lib. -Neuro psy.;0
656112142222118;656112142;1E2;Prest. Mater. -Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie Mut. presc. Spec. lib. -Stom.;0
656112142222131;656112142;1E2;Prest. Mater. -Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie Mut. presc. Spec. lib. -Méd. Phys. & Réa.;0
656112142222132;656112142;1E2;Prest. Mater. -Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie Mut. presc. Spec. lib. -Neurolo.;0
656112142222133;656112142;1E2;Prest. Mater. -Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie Mut. presc. Spec. lib. -Psy. géné.;0
656112142222135;656112142;1E2;Prest. Mater. -Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie Mut. presc. Spec. lib. -Nephro.;0
656112142222137;656112142;1E2;Prest. Mater. -Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie Mut. presc. Spec. lib. -Anat.-Cyt. Patho.;0
656112142222138;656112142;1E2;Prest. Mater. -Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie Mut. presc. Spec. lib. -Dir. Labo. Méd.;0
656112142222141;656112142;1E2;Prest. Mater. -Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie Mut. presc. Spec. lib. -Ch. Ort. & Traum.;0
656112142222142;656112142;1E2;Prest. Mater. -Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie Mut. presc. Spec. lib. -Endo. & Méta.;0
656112142222143;656112142;1E2;Prest. Mater. -Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie Mut. presc. Spec. lib. -Ch. Infant.;0
656112142222144;656112142;1E2;Prest. Mater. -Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie Mut. presc. Spec. lib. -Ch. Maxil.-Fac.;0
656112142212108;656112142;1E2;Prest. Mater.-Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. lib. -Gast.-Ent. & Hépa.;0
656112142212109;656112142;1E2;Prest. Mater.-Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. lib. -Méd. Int.;0
656112142212110;656112142;1E2;Prest. Mater.-Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. lib. -Neuroch.;0
656112142212111;656112142;1E2;Prest. Mater.-Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. lib. -Oto rh. lar.;0
656112142212112;656112142;1E2;Prest. Mater.-Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. lib. -Pedia.;0
656112142212113;656112142;1E2;Prest. Mater.-Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. lib. -Pneumo.;0
656112142212114;656112142;1E2;Prest. Mater.-Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. lib. -Rhuma.;0
656112142212115;656112142;1E2;Prest. Mater.-Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. lib.-Opht.;0
656112142212116;656112142;1E2;Prest. Mater.-Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. lib. -Ch. Urol.;0
656112142212117;656112142;1E2;Prest. Mater.-Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. lib. -Neuro psy.;0
656112142212118;656112142;1E2;Prest. Mater.-Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. lib. -Stom.;0
656112142212131;656112142;1E2;Prest. Mater.-Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. lib. -Méd. Phys. & Réa.;0
656112142212132;656112142;1E2;Prest. Mater.-Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. lib. -Neurolo.;0
656112142212133;656112142;1E2;Prest. Mater.-Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. lib. -Psy. géné.;0
656112142212135;656112142;1E2;Prest. Mater.-Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. lib. -Nephro.;0
656112142212137;656112142;1E2;Prest. Mater.-Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. lib. -Anat.-Cyt. Patho.;0
656112142212138;656112142;1E2;Prest. Mater.-Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. lib. -Dir. Labo. Méd.;0
656112142212141;656112142;1E2;Prest. Mater.-Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. lib. -Ch. Ort. & Traum.;0
656112142212142;656112142;1E2;Prest. Mater.-Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. lib. -Endo. & Méta.;0
656112142212143;656112142;1E2;Prest. Mater.-Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. lib. -Ch. Infant.;0
656112142212144;656112142;1E2;Prest. Mater.-Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. lib. -Ch. Maxil.-Fac.;0
656112142212145;656112142;1E2;Prest. Mater.-Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. lib. -Ch. Maxil-Fac & Stom;0
656112142212146;656112142;1E2;Prest. Mater.-Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. lib. -Ch. plast. rec-esth;0
656112141242113;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Spec. lib. -Pneumo.;0
656112142212148;656112142;1E2;Prest. Mater.-Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. lib. -Ch. Vasc.;0
656112142212149;656112142;1E2;Prest. Mater.-Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. lib. -Ch. Visc. & Dig.;0
656112142212170;656112142;1E2;Prest. Mater.-Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. lib. -Gyn. Méd.;0
656112142212171;656112142;1E2;Prest. Mater.-Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. lib. -Hémat.;0
656112142212172;656112142;1E2;Prest. Mater.-Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. lib. -Méd. Nuclé.;0
656112142212173;656112142;1E2;Prest. Mater.-Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. lib. -Oncol. Méd.;0
656112142212174;656112142;1E2;Prest. Mater.-Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. lib. -Oncol. Radiothé.;0
656112142212175;656112142;1E2;Prest. Mater.-Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. lib. -Psy. Enf. & Ado.;0
656112142212176;656112142;1E2;Prest. Mater.-Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. lib. -Radiothé.;0
656112142212177;656112142;1E2;Prest. Mater.-Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. lib. -Obsté.;0
656112142212178;656112142;1E2;Prest. Mater.-Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. lib. -Génét. Méd.;0
6561121422121;656112142;1E2;Prest. Mater.- Autre prescript. app.& mat trait H. OQN deliv. phie officine  prescrits Spec. lib.;0
656112142212202;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. sal. -Anes - Réa ch.;0
656112142212203;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. sal. -Pat. Card.-Vasc.;0
656112142212204;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. sal. -Ch. géné.;0
656112142212205;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. sal. -Derm. & Vén.;0
656112142212206;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. sal. -Rad. & Imag. Med.;0
656112142212207;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. sal. -Gyn. Obst.;0
656112142212208;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. sal. -Gast.-Ent. & Hépa.;0
656112142212209;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. sal. -Méd. Int.;0
656112142212210;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. sal. -Neuroch.;0
656112142212211;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. sal. -Oto rh. lar.;0
656112142212212;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. sal. -Pedia.;0
656112142212213;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. sal. -Pneumo.;0
656112142212214;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. sal. -Rhuma.;0
656112142212215;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. sal.-Opht.;0
656112142212216;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. sal. -Ch. Urol.;0
656112142212217;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. sal. -Neuro psy.;0
656112142212218;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. sal. -Stom.;0
656112142212231;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. sal. -Méd. Phys. & Réa.;0
656112142212232;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. sal. -Neurolo.;0
656112142212233;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. sal. -Psy. géné.;0
656112142212235;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. sal. -Nephro.;0
656112142212237;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. Spec. sal. -Anat.-Cyt. Patho.;0
656112141242202;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Spec. sal. -Anes - Réa ch.;0
656112141242203;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Spec. sal. -Pat. Card.-Vasc.;0
656112141242204;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Spec. sal. -Ch. géné.;0
656112141242205;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Spec. sal. -Derm. & Vén.;0
656112141242206;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Spec. sal. -Rad. & Imag. Med.;0
656112141242207;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Spec. sal. -Gyn. Obst.;0
656112141242208;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Spec. sal. -Gast.-Ent. & Hépa.;0
656112141242209;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Spec. sal. -Méd. Int.;0
656112141242210;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Spec. sal. -Neuroch.;0
656112141242211;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Spec. sal. -Oto rh. lar.;0
656112141242212;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Spec. sal. -Pedia.;0
656112141242213;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Spec. sal. -Pneumo.;0
656112141242214;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Spec. sal. -Rhuma.;0
656112141242215;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Spec. sal.-Opht.;0
656112141242216;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Spec. sal. -Ch. Urol.;0
656112141242217;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Spec. sal. -Neuro psy.;0
656112141242218;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Spec. sal. -Stom.;0
656112141242231;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Spec. sal. -Méd. Phys. & Réa.;0
656112141242232;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Spec. sal. -Neurolo.;0
656112141242233;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Spec. sal. -Psy. géné.;0
656112141242235;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Spec. sal. -Nephro.;0
656112141242237;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Spec. sal. -Anat.-Cyt. Patho.;0
656112141242238;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Spec. sal. -Dir. Labo. Méd.;0
656112141242241;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Spec. sal. -Ch. Ort. & Traum.;0
656112141242242;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Spec. sal. -Endo. & Méta.;0
656112141242243;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Spec. sal. -Ch. Infant.;0
656112141232208;6561121412;;Prest. Mat -Autr.presc. - Prod. humains Hors OQN deliv. phie hosp. presc. Spec. sal. -Gast.-Ent. & Hépa.;0
656112141242245;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Spec. sal. -Ch. Maxil-Fac & Stom;0
656112141242246;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Spec. sal. -Ch. plast. rec-esth;0
656112141242247;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Spec. sal. -Ch. Thor & Card-vasc;0
656112141242248;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Spec. sal. -Ch. Vasc.;0
656112141242249;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Spec. sal. -Ch. Visc. & Dig.;0
656112141242270;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Spec. sal. -Gyn. Méd.;0
656112141242271;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Spec. sal. -Hémat.;0
656112141242272;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Spec. sal. -Méd. Nuclé.;0
656112141242273;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Spec. sal. -Oncol. Méd.;0
656112141242274;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Spec. sal. -Oncol. Radiothé.;0
656112141242275;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Spec. sal. -Psy. Enf. & Ado.;0
656112141242276;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Spec. sal. -Radiothé.;0
656112141242277;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Spec. sal. -Obsté.;0
656112141242278;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Spec. sal. -Génét. Méd.;0
6561121412422;6561121412;;Prest. Mat - autre prescript.-Prod. humains  Hors OQN déliv. autre Fourn. prescrits Spec. sal.;0
656112141242;6561121412;;/  Prescrits des spécialistes;0
6561121412431;6561121412;1E2;Prest. Mater. -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Dent. lib.;0
6561121412432;6561121412;1E2;Prest. Mater. -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. Dent. sal.;0
656112141243;6561121412;1E2;/  Prescrits des dentistes;0
6561121412441;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. S.F. lib.;0
6561121412442;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn presc. S.F. sal.;0
656112141244;6561121412;;/  Prescrits des sages-femmes;0
656112141245;6561121412;;Prest. Mat -Autr.presc.-Prod. humains Hors OQN déliv. autre Fourn presc. prat. sal. d'Et.;0
656112141246;6561121412;;Prest. Mat -Autr.presc.-Prod. humains  Hors OQN déliv. autre Fourn Prescripteur de Spé. inconnue;0
65611214124;6561121412;;/  Délivrés d'autres fournisseurs;0
