PRS_NAT;PRS_NAT_STA;PRS_NAT_CB2;PRS_NAT_LIB;TDM_NAT_AFF;PRS_NAT_TDM;NAT_CPL_ACT;CCA_CPL_COD;PRN_AID_TOP;PRS_SPP_TOP;TOP_SNI;TYA_COD;CEL_TYP;TOP_PRS_SOI;PRS_NAT_RGT;TOP_TRF_OPP;PRS_NAT_OBS;TEC_COL
9742;99;HCO;AIDE A LA COMMUNICATION HORS AUDITIF;9;99;0;;0;;0;Z;21;0;0;;;0
9743;99;HAT;AIDES A LA DEAMBULATION ET AU TRANSPORT;9;99;0;;0;;0;Z;21;0;0;;;0
9744;99;HAU;AUTRES TYPES D AIDES;9;99;0;;0;;0;Z;21;0;0;;;0
9751;99;SPL;FOURNITURES ET ACCESSOIRES NON REMBOURSABLES;9;99;0;;0;;0;Z;21;0;0;;;0
9752;99;HAD;GARDES MALADES A DOMICILE;9;99;0;;0;;0;Z;21;0;0;;;0
9761;99;SOR;AIDES FINANCIERES INDIVIDUELLES ORTHODONTIE;9;99;0;;0;;0;Z;21;0;0;;;0
9762;99;SEP;AIDES FINANCIERES INDIVIDUELLES PHARMACIE/LPP;9;99;0;;0;;0;Z;21;0;0;;;0
9763;99;DIL;AIDES FINANCIERES A CARACTERE SOCIAL AFFECTEES AU LOGEMENT;9;99;0;;0;;0;Z;21;0;0;;;0
9764;99;DIB;AIDES FINANCIERES A CARACTERE SOCIAL AFFECTEES AUX BESOINS ALIMENTAIRES ET VESTIMENTAIRES;9;99;0;;0;;0;Z;21;0;0;;;0
9765;99;DIS;AIDES FINANCIERES A CARACTERE SOCIAL AFFECTEES AUX FRAIS DE SCOLARISATION;9;99;0;;0;;0;Z;21;0;0;;;0
9766;99;DIT;AIDES FINANCIERES A CARACTERE SOCIAL AFFECTEES AUX REGLEMENTS D'IMPOTS TAXES ET PRIMES;9;99;0;;0;;0;Z;21;0;0;;;0
9767;99;DIA;AIDES FINANCIERES A CARACTERE SOCIAL D'ATTENTE DE VERSEMENT DE REVENUS DE SUBSTITUTION;9;99;0;;0;;0;Z;21;0;0;;;0
9768;99;DIO;AIDES FINANCIERES A CARACTERE SOCIAL AFFECTEES AUX FRAIS D'OBSEQUES;9;99;0;;0;;0;Z;21;0;0;;;0
9769;99;DIN;AIDES FINANCIERES A CARACTERE SOCIAL PALLIANT L'ABSENCE DE REVENUS;9;99;0;;0;;0;Z;21;0;0;;;0
9771;99;HPA;AIDES PROTHESES AUDITIVES;9;99;0;;0;;0;Z;21;0;0;;;0
9772;99;HAI;AIDES MENAGERES;9;99;0;;0;;0;Z;21;0;0;;;0
9773;99;ASH;AIDES MENAGERES SORTIE D'HOSPITALISATION COORDONNEE;9;99;0;;0;;0;Z;21;0;0;;;0
9774;99;PSH;ACTES FOURNITURES SORTIE D'HOSPITALISATION COORDONNEE;9;99;0;;0;;0;Z;21;0;0;;;0
9775;99;PAD;AIDES MENAGERES PROGRAMME D'ACCOMPAGNEMENT APRES INTERVENTION ORTHOPEDIQUE;9;99;0;;0;;0;Z;21;0;0;;;0
9776;99;PFD;ACTES FOURNITURES PROGRAMME D'ACCOMPAGNEMENT APRES INTERVENTION ORTHOPEDIQUE;9;99;0;;0;;0;Z;21;0;0;;;0
9777;99;PPL;PHARMACIE NON REMBOURSABLE SOINS PALLIATIFS;9;99;0;;0;;0;Z;21;0;0;;;0
9778;99;BCP;BILANS DE COMPETENCES ET REORIENTATION PROFESSIONNELLE;9;99;0;;0;;0;Z;21;0;0;;;0
9801;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9802;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9803;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9804;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9805;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9806;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9807;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9808;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9809;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9810;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9811;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9812;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9813;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9814;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9815;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9816;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9817;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9818;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9819;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9820;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9821;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9822;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9823;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9824;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9825;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
2202;99;;MEDICALISATION DES PERSONNES AGEES;9;99;0;;0;;0;Z;;0;0;;Pas  d information sur la prestation;0
2203;99;;SSAD : SERVICE DE SOINS A DOMICILE;9;99;0;;0;;0;Z;;0;0;;Pas  d information sur la prestation;0
2204;99;;CAMSP: CENTRE ACTION MEDICO-SOCIALE PRECOCE;9;99;0;;0;;0;Z;;0;0;;Pas  d information sur la prestation;0
2205;99;;CCAA : CENTRE DE CURE AMBULATOIRE EN ALCOOLOGIE;9;99;0;;0;;0;Z;;0;0;;Pas  d information sur la prestation;0
2206;99;VIH;VIH;9;99;0;;0;;0;Z;;0;0;;;0
2207;99;R2M;REORIENTATION URGENCE 2 MILIEU NUIT;9;99;0;;0;;0;Z;22;0;10;;;0
2208;99;R1M;REORIENTATION URGENCE 1 MILIEU NUIT;9;99;0;;0;;0;Z;22;0;10;;;0
2209;99;FHM;FORFAIT CONSULTATION URGENCE HOPITAL MILIEU NUIT;9;99;0;;0;;0;Z;22;0;10;;;0
2210;99;FHN;FORFAIT CONSULTATION URGENCE HOPITAL NUIT;9;99;0;;0;;0;Z;22;0;10;;;0
2211;99;PJ;FRAIS DE SEJOUR;9;99;0;;0;;0;Z;22;0;0;;;0
2212;99;PMS;MAJORATION PMSI;9;99;0;;0;;0;Z;22;0;0;;;0
2213;99;PJE;FRAIS DE SEJOUR IME;9;99;0;;0;;0;Z;22;0;0;;;0
2214;99;SGJ;SUPPLEMENT DEROGATOIRE SG SUR PRESTATION SEJOUR NON REMBOURSABLE (CNMSS);9;99;0;;0;;0;Z;20;0;0;;;0
2215;99;DSJ;SUPPLEMENT DEROGATOIRE SG SUR PRESTATION SEJOUR REMBOURSABLE (CNMSS);9;99;1;29;0;;0;Z;20;0;0;;;0
2216;99;FCP;FORFAIT CONSULTATION URGENCE PRIVE;9;99;0;;0;;0;Z;22;0;10;;fermé le 31/12/2020;0
2217;99;FCH;FORFAIT CONSULTATION URGENCE HOPITAL;9;99;0;;0;;0;Z;22;0;10;;fermé le 31/12/2020;0
2218;99;RU1;REORIENTATION URGENCE 1;9;99;0;;0;;0;Z;22;0;10;;;0
2219;99;RU2;REORIENTATION URGENCE 2;9;99;0;;0;;0;Z;22;0;10;;;0
2220;99;FHF;FORFAIT CONSULTATION URGENCE HOPITAL FERIE;9;99;0;;0;;0;Z;22;0;10;;;0
2221;99;SHO;SUPPLEMENT CHAMBRE PARTICULIERE;9;99;1;13;0;;0;Z;22;0;0;;;0
2222;99;SSM;SUPPLEMENT POUR SURVEILLANCE DU MALADE;9;99;0;;0;;0;Z;22;0;0;;;0
2223;99;HNN;FRAIS D  HOSPITALISATION DU NOUVEAU-NE DONNANT LIEU A FACTURATION EN SUPPLEMENT DE L  HOSPITALISATION DE LA MERE EN MAISON DE REPOS;9;99;0;;0;;0;Z;;0;0;;fermé le 30/04/2003;0
2224;99;SCH;SUPPLEMENT POUR  CHAMBRE CHAUDE;9;99;1;13;0;;0;Z;;0;0;;fermé le 30/04/2003;0
2225;99;SIN;SUPPLEMENT POUR INCUBATEUR;9;99;1;13;0;;0;Z;;0;0;;fermé le 30/04/2003;0
2226;99;SPB;SUPPLEMENT POUR CHAMBRE PLOMBEE;9;99;1;13;0;;0;Z;;0;0;;fermé le 30/04/2003;0
2227;99;SAP;SUPPLEMENT POUR ALIMENTATION PARENTERALE;9;99;1;13;0;;0;Z;;0;0;;fermé le 30/04/2003;0
2228;99;R1N;REORIENTATION URGENCE 1 NUIT;9;99;0;;0;;0;Z;22;0;10;;;0
2229;99;FNN;FORFAIT PRISE EN CHARGE DU NOUVEAU NE;9;99;0;;0;;0;Z;22;0;0;;;0
2230;99;PJL;PRIX DE JOURNEE REGIME LOCAL;9;99;0;;0;;0;Z;22;0;0;;;0
2231;99;PHJ;FORFAIT PHARMACEUTIQUE;9;99;0;;0;;0;Z;22;0;0;;;0
2232;99;FTO;FORFAIT TRANSPLANTATION D  ORGANE;9;99;0;;0;;0;Z;22;0;0;;;0
2233;99;R2N;REORIENTATION URGENCE 2 NUIT;9;99;0;;0;;0;Z;22;0;10;;;0
2234;99;ENT;FORFAIT D  ENTREE;9;99;0;;0;;0;Z;22;0;0;;;0
2235;99;ANP;FORFAIT D  ACTIVITE NON PROGRAMMEE;9;99;0;;0;;0;Z;22;0;0;;;0
2236;99;FCO;FORFAIT CONSOMMABLE CARDIOLOGIE;9;99;0;;0;;0;Z;22;0;0;;;0
2237;99;PJC;PART COMPLEMENTAIRE AIDE MEDICALE ETAT;9;99;0;;0;;0;Z;22;0;0;;;0
2238;99;ATU;FORFAIT D ACCUEIL ET DE TRAITEMENT DES URGENCES;9;99;0;;0;;0;Z;22;0;0;;;0
2239;99;FAU;FORFAIT ANNUEL D URGENCE;9;99;0;;0;;0;Z;22;0;0;;;0
2240;99;TJC;TARIF JOURNALIER COMPLEMENTAIRE;9;99;0;;0;;0;Z;22;0;0;;;0
2241;99;FSO;FRAIS DE SALLE D  OPERATION;9;99;0;;0;;0;Z;22;0;0;;;0
2242;99;ARE;FRAIS D  ANESTHESIE ET REANIMATION;9;99;0;;0;;0;Z;22;0;0;;;0
2243;99;FE;FRAIS D  ENVIRONNEMENT;9;99;0;;0;;0;Z;22;0;0;;;0
2244;99;I02;Forfait Innovation ARGUS II;9;99;0;;0;;0;Z;22;0;0;;;0
2245;99;FST;FRAIS DE SALLE D  ACCOUCHEMENT;9;99;0;;0;;0;Z;22;0;0;;;0
2246;99;FSG;FRAIS DE SALLE D  ACCOUCHEMENT MULTIPLE;9;99;0;;0;;0;Z;22;0;0;;;0
2247;99;FSY;FORFAIT PSYCHIATRIE  DE SECURITE - HOSPITALISATION AVEC HEBERGEMENT;9;99;0;;0;;0;Z;22;0;0;;;0
2248;99;I01;Forfait Innovation HIFU;9;99;0;;0;;0;Z;22;0;0;;;0
2249;99;FAI;FORFAIT ACTIVITE ISOLE;9;99;0;;0;;0;Z;22;0;0;;;0
2250;99;FJC;FORFAIT JOURNALIER AIDE MEDICALE;9;99;0;;0;;0;Z;22;0;0;;;0
2251;99;FJ;FORFAIT JOURNALIER;9;99;1;12;0;;0;Z;22;0;0;;;0
2252;99;FJA;FORFAIT JOURNALIER DE SORTIE;9;99;0;;0;;0;Z;22;0;0;;;0
2253;99;TJP;TARIF JOURNALIER PRESTATIONS;9;99;0;;0;;0;Z;22;0;0;;;0
2254;99;VAM;VERSEMENT ACTIVITE SSR AME;9;99;0;;0;;0;Z;22;0;0;;;0
2255;99;VSU;VERSEMENT SOINS URGENTS SSR;9;99;0;;0;;0;Z;22;0;0;;;0
2256;99;I13;FORFAIT INNOVATION ECLIPS;9;99;0;;0;;0;Z;22;0;10;;;0
9826;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9827;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9828;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9829;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9830;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9831;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9832;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9833;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9834;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9835;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9836;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9837;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9838;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9839;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9840;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9841;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9842;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9843;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9844;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9845;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9846;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9847;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9848;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9849;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9850;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9851;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9852;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9853;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9854;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9855;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9856;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9857;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9858;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9859;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9860;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9861;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9862;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9863;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9864;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9865;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9866;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9867;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9868;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9869;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9870;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9871;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9872;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9873;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9874;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9875;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9876;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9877;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9878;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9879;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9880;99;;CODES MIS A LA DISPOSITION DE LA SNCF;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
2257;99;FJO;FJ TRANSPLANTATION ORGANES;9;99;0;;0;;0;Z;22;0;0;;;0
2258;99;FSJ;FORFAIT DE SOINS JOURNALIER;9;99;0;;0;;0;Z;22;0;0;;;0
2259;99;;SAISIE MANUELLE DES SEJOURS POUR LEQUELS LE FJ EST SUPERIEUR AU TM;9;99;0;;0;;0;Z;;0;0;;Saisie manuelle Qualiflux;0
2260;99;HPC;FORFAIT HOPITAL PROXIMITE COMPLEMENTAIRE;9;99;0;;0;;0;Z;22;0;0;;;0
2261;99;FA1;FORFAIT ACCUEIL DU PATIENT N 1;9;99;0;;0;;0;Z;22;0;0;;;0
2262;99;FA2;FORFAIT ACCUEIL DU PATIENT N 2;9;99;0;;0;;0;Z;22;0;0;;;0
2263;99;IFQ;FORFAIT IFAQ;9;99;0;;0;;0;Z;22;0;0;;;0
2264;99;IFZ;FORFAIT IFAQ SSR;9;99;0;;0;;0;Z;22;0;0;;;0
2265;99;DMA;DOTATION MODULEE A L'ACTIVITE;9;99;0;;0;;0;Z;22;0;0;;;0
2266;99;I03;FORFAIT INNOVATION ECHOPULSE;9;99;0;;0;;0;Z;22;0;0;;;0
2267;99;I04;FORFAIT INNOVATION METAGLUT1;9;99;0;;0;;0;Z;22;0;0;;;0
2268;99;I05;FORFAIT INNOVATION RETINA;9;99;0;;0;;0;Z;22;0;0;;;0
2269;99;PC1;FORFAIT PATHOLOGIE CHRONIQUE 1;9;99;0;;0;;0;Z;22;0;0;;;0
2270;99;PC2;FORFAIT PATHOLOGIE CHRONIQUE 2;9;99;0;;0;;0;Z;22;0;0;;;0
2271;99;AS1;FORFAIT HPT GROUPE 1;9;99;0;;0;;0;Z;22;0;0;;;0
2272;99;AS2;FORFAIT HPT GROUPE 1.2;9;99;0;;0;;0;Z;22;0;0;;;0
2273;99;AS3;FORFAIT HPT 15 %;9;99;0;;0;;0;Z;22;0;0;;;0
2274;99;AS4;FORFAIT HPT GROUPE 2 + FAS1;9;99;0;;0;;0;Z;22;0;0;;;0
2275;99;AS5;FORFAIT HPT GROUPE 2 + FAS2;9;99;0;;0;;0;Z;22;0;0;;;0
2276;99;I07;FORFAIT INNOVATION WISE CRT;9;99;0;;0;;0;Z;22;0;10;;;0
2277;99;R1F;REORIENTATION URGENCE 1 FERIE;9;99;0;;0;;0;Z;22;0;10;;;0
2278;99;R2F;REORIENTATION URGENCE 2 FERIE;9;99;0;;0;;0;Z;22;0;10;;;0
2279;99;I08;FORFAIT INNOVATION DNERVA;9;99;0;;0;;0;Z;22;0;10;;;0
2280;99;IFY;FORFAIT IFAQ PSY;9;99;0;;0;;0;Z;22;0;0;;;0
2281;99;FPU;FORFAIT PATIENT URGENCE;9;99;0;;0;;0;Z;22;0;0;;;0
2282;99;PAT;PARTICIPATION ASSURE TRANSITOIRE;9;99;1;16;0;;0;Z;;0;0;;fermé le 30/09/2007;0
2283;99;PAH;PARTICIPATION ASSURE HOSPITALISATION PUBLIQUE (C2S + AME);9;99;1;16;0;;0;Z;22;0;0;;;0
2284;99;PAJ;PARTICIPATION ASSURE HOSPITALISATION PUBLIQUE (REGIME LOCAL);9;99;1;16;0;;0;Z;22;0;0;;;0
2285;99;PAS;PARTICIPATION ASSURE SUR SEJOUR;9;99;1;16;0;;0;Z;22;0;0;;;0
2286;99;FPX;FORFAIT PATIENT URGENCE RO;9;99;0;;0;;0;Z;22;0;0;;;0
2287;99;FPL;FORFAIT PATIENT URGENCE RL;9;99;0;;0;;0;Z;22;0;0;;;0
2288;99;I14;FORFAIT INNOVATION ONCOGRAMME;9;99;0;;0;;0;Z;22;0;10;;;0
2289;99;I15;FORFAIT INNOVATION SUNRISE;9;99;0;;0;;0;Z;22;0;10;;;0
2290;99;FLP;FORFAIT JOURNALIER RL PRIVE;9;99;1;12;0;;0;Z;22;0;0;;;0
2294;99;DQU;DOTATION QUALITE URGENCE;9;99;0;;0;;0;Z;22;0;0;;;0
2295;99;DP3;DOTATION DE RESPONSABILITE ERRITORIALE;9;99;0;;0;;0;Z;22;0;0;;;0
2297;99;FPV;FORFAIT PATIENT URGENCE MINORE;9;99;0;;0;;0;Z;22;0;0;;;0
2298;99;FPM;FORFAIT URGENCE MINORE ALM;9;99;0;;0;;0;Z;22;0;0;;;0
2299;99;TJL;TARIF JOURNALIER LOCAL;9;99;0;;0;;0;Z;22;0;0;;;0
2300;99;TJM;TARIF JOURNALIER MIGRANTS;9;99;0;;0;;0;Z;22;0;0;;;0
2309;99;CFU;COMPLEMENT FORFAIT URGENCE;9;99;1;13;0;;0;Z;22;0;0;;;0
2315;99;PPC;APPAREILLAGE VENTILATION PRESSION POSITIVE CONTINUE;9;99;0;;0;;0;Z;22;0;0;;fermé le 31/12/1998;0
2321;99;FPA/FS;FORFAIT - LONG SEJOUR PERSONNES AGEES;9;99;0;;0;;0;Z;;0;0;;;0
2331;99;SNS;RADIUMTHERAPIE ET CHIMIOTHERAPIE;9;99;0;;0;;0;Z;22;0;0;;;0
2332;99;RF/SNS;READAPTATION FONCTIONNELLE;9;99;0;;0;;0;Z;;0;0;;;0
2333;99;RP/FS;REEDUCATION PROFESSIONNELLE;9;99;0;;0;;0;Z;;0;0;;;0
2334;99;FSE/SNS;SEANCE D  HEMODIALYSE;9;99;0;;0;;0;Z;;0;0;;FSE fermé le 28/02/2005;0
2335;99;FP;FORFAIT DE PANSEMENT;9;99;0;;0;;0;Z;21;0;0;;;0
2336;99;SNS;FORFAIT POUR CONSULTATION EN CENTRE MEDICO-PSYCHO PEDAGOGIQUE;9;99;0;;0;;0;Z;22;0;0;;;0
2337;99;SD;SEANCE DE DIAGNOSTIC;9;99;0;;0;;0;Z;22;0;0;;;0
2338;99;FFM;FORFAIT PETIT MATERIEL;9;99;0;;0;;0;Z;22;0;0;;;0
2339;99;FS/SNS;AUTRES FORFAITS DIVERS (Y COMPRIS NUTRITION ENTERALE A DOMICILE);9;99;0;;0;;0;Z;;0;0;;;0
2341;99;SFC;SUPPLEMENT AU FORFAIT CHIMIOTHERAPIE;9;99;0;;0;;0;Z;22;0;0;;;0
2342;99;RGD;FORFAIT POUR GARDE DE DEBUT DE NUIT EN ETABLIS. PRIVE;9;99;0;;0;;1;Z;20;0;47;;;0
2343;99;RGN;FORFAIT POUR GARDE DE NUIT OU SAMEDI APRES MIDI EN ETABLIS. PRIVE;9;99;0;;0;;1;Z;20;0;47;;;0
