,table,var,description,var_type,var_size,nomenclature,creation,suppression,dates_manquantes
2596,T_HADaaSTC,NAT_PJ_DT_CTL,"Code retour contrôle ""Nature de la pièce justificative des droits""",string,1,-,2017,,
2597,T_HADaaSTC,DAT_PEC_CTL,"Code retour contrôle ""Prise en charge établie le""",string,1,-,2017,,
2598,T_HADaaSTC,CAI_NUM_CTL,"Code retour contrôle ""Délivrée par""",string,1,-,2017,,
2599,T_HADaaSTC,REG_PEC_ASS_CTL,"Code retour contrôle ""Régime de prestation de l’assuré""",string,1,-,2017,,
2600,T_HADaaSTC,TOP_ECL_FLX_CTL,"Code retour contrôle ""Top éclatement des flux par l’établissement""",string,1,-,2017,,
2601,T_HADaaSTC,DAT_DEB_FAC_CTL,"Code retour contrôle ""Date d’entrée""",string,1,-,2017,,
2602,T_HADaaSTC,DAT_FIN_FAC_CTL,"Code retour contrôle ""Date de sortie""",string,1,-,2017,,
2603,T_HADaaSTC,CAI_GES_CTL,Code retour contrôle « N° caisse gestionnaire »,string,1,-,2014,,
2604,T_HADaaSTC,CENT_GES_CTL,Code retour contrôle « N° centre gestionnaire »,string,1,-,2014,,
2605,T_HADaaSTC,GRG_COD,Code grand régime,string,2,-,2008,,
2606,T_HADaaSTC,GES_COD,Code gestion,string,2,-,2014,,
2607,T_HADaaSTC,EXO_TM,Code justification d’exonération du ticket modérateur,string,1,-,2007,,
2608,T_HADaaSTC,FJ_COD_PEC,Code de prise en charge du forfait journalier,string,1,-,2007,,
2609,T_HADaaSTC,NAT_ASS,Nature d’assurance,string,2,-,2007,,
2610,T_HADaaSTC,TYP_CTR,Type de contrat souscrit auprès d'un organisme complémentaire,string,2,-,2008,,
2611,T_HADaaSTC,FAC_SEJ_AM,Séjour facturable à l’assurance maladie,string,1,-,2007,,
2612,T_HADaaSTC,MNF_AM,Motif de la non facturation à l'assurance maladie,string,1,-,2009,,
2613,T_HADaaSTC,FAC_NBR_VEN,Nombre de venues de la facture,number,,-,2007,,
2614,T_HADaaSTC,FAC_MNT_TM,Montant à facturer au titre du ticket modérateur,number,,-,2007,,
2615,T_HADaaSTC,FAC_MNT_FJ,Montant à facturer au titre du forfait journalier,number,,-,2007,,
2616,T_HADaaSTC,TOT_MNT_AM,Montant total du séjour remboursé par l’assurance maladie (i.e. hors prestations annexes),number,,-,2007,,
2617,T_HADaaSTC,MAJ_MNT_PS,Montant lié à la majoration au parcours de soin,number,,-,2007,,
2618,T_HADaaSTC,REM_BAS_MNT,Montant base remboursement,number,,-,2008,,
2619,T_HADaaSTC,REM_TAU,Taux de remboursement,number,,-,2008,,
2620,T_HADaaSTC,PAT_CMU,Patient bénéficiaire de la CMU,string,1,-,2011,,
2621,T_HADaaSTC,DAT_HOS,Date de l’hospitalisation cryptee,string,8,-,2013,,
2622,T_HADaaSTC,TOT_MNT_AMC,Montant total du séjour remboursable pour l'AMC,number,,-,2012,,
2623,T_HADaaSTC,PA_COD,Code participation assuré ,string,1,-,2014,,
2624,T_HADaaSTC,ENT_NUM,N° d’entrée,string,9,-,2014,,
2625,T_HADaaSTC,CAI_GES,N° caisse gestionnaire,string,3,-,2014,,
2626,T_HADaaSTC,CENT_GES,N° centre gestionnaire ,string,4,-,2014,,
2627,T_HADaaSTC,PEC_SOI_URG,Confirmation de la prise en charge dans le cadre du dispositif des soins urgents ,string,1,-,2015,,
2628,T_HADaaSTC,NAT_PJ_DT,Nature de la pièce justificative des droits,string,1,-,2017,,
2629,T_HADaaSTC,DAT_PEC,Prise en charge établie le,string,8,-,2017,,
2630,T_HADaaSTC,CAI_NUM,Délivrée par,string,3,-,2017,,
2631,T_HADaaSTC,REG_PEC_ASS,Régime de prestation de l’assuré,string,3,-,2017,,
2632,T_HADaaSTC,TOP_ECL_FLX,Top éclatement des flux par l’établissement,string,1,-,2017,,
2633,T_HADaaSTC,DAT_DEB_FAC,Date d’entrée,string,8,-,2017,,
2634,T_HADaaSTC,DAT_FIN_FAC,Date de sortie,string,8,-,2017,,
2635,T_HADaaSTC,RAC_MNT_PAT_CTL,"Code retour contrôle "" Montant total du séjour facturé au patient """,string,1,-,2018,,
2636,T_HADaaSTC,NBR_REJET_AMO_CTL,"Code retour contrôle "" Rejet AMO """,string,1,-,2018,,
2637,T_HADaaSTC,FAC_AMO_DT_CTL,"Code retour contrôle "" Date de facturation AMO """,string,1,-,2018,,
2638,T_HADaaSTC,FAC_AMC_DT_CTL,"Code retour contrôle "" Date de facturation AMC """,string,1,-,2018,,
2639,T_HADaaSTC,FAC_RAC_DT_CTL,"Code retour contrôle "" Date de facturation patient """,string,1,-,2018,,
2640,T_HADaaSTC,PAI_AMO_DT_CTL,"Code retour contrôle "" Date de paiement AMO """,string,1,-,2018,,
2641,T_HADaaSTC,PAI_AMC_DT_CTL,"Code retour contrôle "" Date de paiement AMC """,string,1,-,2018,,
2642,T_HADaaSTC,PAI_RAC_DT_CTL,"Code retour contrôle "" Date de paiement patient """,string,1,-,2018,,
2643,T_HADaaSTC,VALID_FAC_AMO_CTL,"Code retour contrôle "" Statut FT AMO """,string,1,-,2018,,
2644,T_HADaaSTC,VALID_FAC_AMC_CTL,"Code retour contrôle "" Statut FT AMC """,string,1,-,2018,,
2645,T_HADaaSTC,VALID_FAC_RAC_CTL,"Code retour contrôle "" Statut FT patient """,string,1,-,2018,,
2646,T_HADaaSTC,PAYS_ASS_PAT_CTL,"Code retour contrôle "" Pays d’assurance social """,string,1,-,2018,,
2647,T_HADaaSTC,RAC_MNT_PAT,Montant total du séjour facturé au patient,number,,-,2018,,
2648,T_HADaaSTC,NBR_REJET_AMO,Rejet AMO,number,,-,2018,,
2649,T_HADaaSTC,FAC_AMO_DT,Date de facturation AMO,string,8,-,2018,,
2650,T_HADaaSTC,FAC_AMC_DT,Date de facturation AMC,string,8,-,2018,,
2651,T_HADaaSTC,FAC_RAC_DT,Date de facturation patient,string,8,-,2018,,
2652,T_HADaaSTC,PAI_AMO_DT,Date de paiement AMO,string,8,-,2018,,
2653,T_HADaaSTC,PAI_AMC_DT,Date de paiement AMC,string,8,-,2018,,
2654,T_HADaaSTC,PAI_RAC_DT,Date de paiement patient,string,8,-,2018,,
2655,T_HADaaSTC,VALID_FAC_AMO,Statut FT AMO,string,1,-,2018,,
2656,T_HADaaSTC,VALID_FAC_AMC,Statut FT AMC,string,1,-,2018,,
2657,T_HADaaSTC,VALID_FAC_RAC,Statut FT patient,string,1,-,2018,,
2658,T_HADaaSTC,PAYS_ASS_PAT,Pays d’assurance social,string,3,-,2018,,
2659,T_HADaaSTC,TOP_TMF_CTL,Code retour contrôle « ticket modérateur forfaitaire »,string,1,-,2019,,
2660,T_HADaaSTC,TOP_TMF,Facturation du ticket modérateur forfaitaire,string,1,-,2019,,
2661,T_HADaaSTC,AME_DEB_FAC,Date d’entrée,string,6,-,2020,,
2662,T_HADaaSTC,AME_FIN_FAC,Date de sortie,string,6,-,2020,,
2663,T_HADaaSTC,AME_PEC,Date de prise en charge,string,6,-,2020,,
2664,T_HADaaSTC,RNG_BEN,Rang du bénéficiaire ,number,,-,2014,2015,
2665,T_HADaaSTC,RNG_BEN_CTL,Code retour contrôle « Rang du bénéficiaire »,number,,-,2014,2015,
2666,T_HADaaSTC,RNG_NAI,Rang de naissance ,number,,-,2014,2015,
2667,T_HADaaSTC,RNG_NAI_CTL,Code retour contrôle « Rang de naissance »,number,,-,2014,2015,
2668,T_HADaaSTC,ETA_NUM_TWO,Numéro FINESS de l’établissement (code géographique),string,9,-,2007,2017,
2669,T_HADaaSTC,FAC_18E_CTL,Contrôle code facturation des 18 euros,string,1,-,2007,2019,
2670,T_HADaaSTC,FAC_18E,Facturation du 18 euros,string,1,-,2007,2019,
2671,T_HADaaSUP_DSC,ETA_NUM,Numéro FINESS ePMSI,string,9,-,2021,,
2672,T_HADaaSUP_DSC,FIC_TYP,Type de fichier,string,3,-,2021,,
2673,T_HADaaSUP_DSC,ANN_MOI,Année et Mois de la période de transmission,string,6,-,2021,,
2674,T_HADaaSUP_DSC,PMP,Prix moyen pondéré par l'effectif des autotests du personnel non vacciné du 08/08/2021 au 15/10/2021 ,number,,-,2022,,
2675,T_HADaaSUP_DSC,TYP_TEST,Type de tests,string,1,-,2021,,
2676,T_HADaaSUP_DSC,ACT_COD,Code de l'acte,string,7,-,2021,,
2677,T_HADaaSUP_DSC,PERIOD_ACT,Période d'execution ,number,1,-,2021,,
2678,T_MCOaaA,ACV_ACT,Activité,string,1,-,2005,,
2679,T_MCOaaA,ANP_ACT,Association non prévue,string,1,-,2005,,
2680,T_MCOaaA,CDC_ACT,Code CCAM (hors extension PMSI),string,7,-,2005,,
2681,T_MCOaaA,CMP_DAT,Dates de validité de l'acte compatibles avec les dates du RUM,string,1,-,2010,,
2682,T_MCOaaA,DOC_ACT,Extension documentaire,string,1,-,2005,,
2683,T_MCOaaA,ENT_DAT_DEL,Délai depuis la date d'entrée,number,3,-,2005,,
2684,T_MCOaaA,ETA_NUM,Numéro FINESS e-PMSI,string,9,-,2005,,
2685,T_MCOaaA,EXT_PMSI,Extension PMSI,string,3,-,2015,,
2686,T_MCOaaA,MOD_ACT,Modificateurs,string,4,-,2005,,
2687,T_MCOaaA,NBR_EXE_ACT,Nombre de réalisations de l'acte n° 1 pendant le séjour,number,2,-,2005,,
2688,T_MCOaaA,PHA_ACT,Phase,string,1,-,2005,,
2689,T_MCOaaA,REM_EXP_ACT,Remboursement exceptionnel,string,1,-,2005,,
2690,T_MCOaaA,RSA_NUM,N° d'index du RSA,string,10,-,2005,,
2691,T_MCOaaA,RSS_NUM,Numéro de version du format du RSA,string,3,-,2005,,
2692,T_MCOaaA,ACT_ORD_NUM,N° sequentiel ACTE,number,5,-,2020,,
2693,T_MCOaaA,RUM_SEQ,N° séquentiel du RUM ayant fourni le DP,number,,-,2008,2010,
2694,T_MCOaaB,AGE_ANN,Age en années,number,3,-,2005,,
2695,T_MCOaaB,AGE_GES,Age gestationnel,number,2,-,2008,,
2696,T_MCOaaB,AGE_JOU,Age en jours ,number,3,-,2005,,
2697,T_MCOaaB,ANT_SUP_NBR,Nombre de suppléments antepartum,number,3,-,2012,,
2698,T_MCOaaB,AUT_PGV_NBR,Nombre d'autorisations d'unités médicales à portée globale valides (Nb_AutPGV),number,1,-,2012,,
2699,T_MCOaaB,BDI_COD,Code géographique de résidence,string,5,-,2005,,
2700,T_MCOaaB,BDI_DEP,Code département de résidence,string,2,-,2005,,
2701,T_MCOaaB,BEB_SEJ,Type de séjour inférieur à la borne extrême basse,string,1,-,2005,,
2702,T_MCOaaB,BEH_NBJ,Nombre de journées au-delà de la borne extrême haute,number,4,-,2005,,
2703,T_MCOaaB,CAI_SUP_NBR,Nombre de suppléments caisson hyperbare,number,3,-,2006,,
2704,T_MCOaaB,COD_SEX,Sexe,string,1,-,2005,,
2705,T_MCOaaB,DEL_REG_ENT,Délai de la date des dernières règles par rapport à la date d'entrée,number,3,-,2011,,
2706,T_MCOaaB,DGN_PAL,Diagnostic principal (DP),string,6,-,2005,,
2707,T_MCOaaB,DGN_REL,Diagnostic relié (DR),string,6,-,2005,,
2708,T_MCOaaB,DOS_TYP,Type de dosimétrie,string,1,-,2009,,
2709,T_MCOaaB,ENT_MOD,Mode d'entrée dans le champ du PMSI-MCO,string,1,-,2005,,
2710,T_MCOaaB,ENT_PRV,Provenance,string,1,-,2005,,
2711,T_MCOaaB,ETA_NUM,Numéro FINESS e-PMSI,string,9,-,2005,,
2712,T_MCOaaB,ETE_GHS_NUM,Numéro de GHS (du GHM GENRSA),number,4,-,2005,,
2713,T_MCOaaB,EXB_NBJ,Nb journées EXB,number,3,-,2009,,
2714,T_MCOaaB,GHS_9615_ACT,Nombre d'actes menant dans le GHS 9615,number,3,-,2009,,
2715,T_MCOaaB,GHS_HS_INNOV,GHS si non prise en compte de l'innovation,string,4,-,2015,,
2716,T_MCOaaB,GHS_NUM,Numéro de GHS (du GHM GENRSA),string,4,-,2005,,
2717,T_MCOaaB,GRC_GHM,GHM calculé par la clinique,string,6,-,2005,,
2718,T_MCOaaB,GRC_RET,Groupage établissement Code Retour,string,3,-,2005,,
2719,T_MCOaaB,GRC_VER,Groupage établissement Version classification,string,2,-,2005,,
2720,T_MCOaaB,GRG_GHM,GHM calculé par le GENRSA,string,6,-,2005,,
2721,T_MCOaaB,GRG_RET,Code retour obtenu par GENRSA,string,3,-,2005,,
2722,T_MCOaaB,GRG_VER,Groupage GENRSA :Version de la classification,string,2,-,2005,,
2723,T_MCOaaB,INNOV_NUM,Numéro d'innovation,string,15,-,2011,,
2724,T_MCOaaB,MACH_TYP_RAD,Type de machine en radiothérapie,string,1,-,2009,,
2725,T_MCOaaB,NBR_ACT,Nombre de zones d'actes (nA) dans ce RSA,number,5,-,2005,,
2727,T_MCOaaB,NBR_DGN,Nombre de diagnostics associés significatifs (nDAS) dans ce RSA,number,4,-,2005,,
2728,T_MCOaaB,NBR_RUM,Nombre de RUM composant le RSS d'origine (NbRUM),number,2,-,2005,,
2729,T_MCOaaB,NBR_SEA,Nombre de séances,number,2,-,2005,,
2730,T_MCOaaB,NBR_SUP_NN1,Nombre de suppléments NN1,number,3,-,2005,,
2731,T_MCOaaB,NBR_SUP_NN2,Nombre de suppléments NN2,number,3,-,2005,,
2732,T_MCOaaB,NBR_SUP_NN3,Nombre de suppléments NN3,number,3,-,2005,,
2733,T_MCOaaB,NBR_SUP_REA,Nombre de suppléments pour REA (réanimation),number,3,-,2005,,
2734,T_MCOaaB,NBR_SUP_REP,Nombre de suppléments REP (réanimation pédiatrique),number,3,-,2007,,
2735,T_MCOaaB,NBR_SUP_SOI,Nombre de suppléments soins intensifs provenant de la réanimation,number,3,-,2005,,
2736,T_MCOaaB,NBR_SUP_SRC,Nombre de suppléments pour SRC (surveillance continue),number,3,-,2005,,
2737,T_MCOaaB,NBR_SUP_STF,Nombre de suppléments pour STF (soins intensifs),number,3,-,2005,,
2738,T_MCOaaB,PAS_LIT_DED,Passage dans un lit dédié de soins palliatifs,string,1,-,2005,,
2739,T_MCOaaB,PLO_ACT,Type de prestation de prélèvement d'organe,string,1,-,2005,,
2740,T_MCOaaB,POI_NAI,Poids d'entrée (en grammes),number,4,-,2005,,
2741,T_MCOaaB,RSA_NUM,N° d'index du RSA,string,10,-,2005,,
2742,T_MCOaaB,RSS_NUM,Numéro de version du format du RSA,string,3,-,2005,,
2743,T_MCOaaB,RTH_SUP_NBR,Nombre de zones de suppléments de radiothérapie (Nb_Rdth),number,1,-,2011,,
2744,T_MCOaaB,SEJ_COD_CONF,Confirmation du codage du séjour,string,1,-,2009,,
2745,T_MCOaaB,SEJ_NBJ,Durée totale du séjour dans le champ du PMSI (vide si séances),number,4,-,2005,,
2746,T_MCOaaB,SEJ_TYP,Type de séjour,string,1,-,2005,,
2747,T_MCOaaB,SEQ_RUM,N° séquentiel du RUM ayant fourni le DP,string,2,-,2008,,
2748,T_MCOaaB,SOR_ANN,Année de sortie,string,4,-,2005,,
2749,T_MCOaaB,SOR_DES,Destination,string,1,-,2005,,
2750,T_MCOaaB,SOR_MOD,Mode de sortie du champ PMSI-MCO,string,1,-,2005,,
2751,T_MCOaaB,SOR_MOI,Mois de sortie,string,2,-,2005,,
2752,T_MCOaaB,SUP_ENT_DPA,Nombre de suppléments pour les entraînements à la dialyse péritonéale automatisée hors séances,number,3,-,2006,,
2753,T_MCOaaB,SUP_ENT_DPC,Nombre de suppléments pour les entraînements à la dialyse péritonéale continue ambulatoire hors séances,number,3,-,2006,,
2754,T_MCOaaB,SUP_ENT_HEM,Nombre de suppléments pour les entraînements à l'hémodialyse hors séances,number,3,-,2006,,
2755,T_MCOaaB,SUP_HEM_HS,Nombre de suppléments pour hémodialyse hors séances,number,3,-,2006,,
2756,T_MCOaaB,SUP_RAD_PED,Nombre de suppléments radiothérapie pédiatrique,number,3,-,2012,,
2757,T_MCOaaB,TAR_SEQ_NUM,Numéro séquentiel de tarifs,string,3,-,2010,,
2758,T_MCOaaB,TOP_AVASTIN,Top Radiation partielle Avastin,string,1,-,2016,,
2759,T_MCOaaB,TOP_DEF_CARD,Supplément défibrillateur cardiaque,string,1,-,2017,,
2760,T_MCOaaB,TOP_GHS_MIN_SUS,Top GHS minoré,string,1,-,2015,,
2761,T_MCOaaB,TOP_VLV_AOR,Top valves aortiques percutanées,string,1,-,2013,,
2762,T_MCOaaB,TYP_GEN_RSA,Type de génération automatique du RSA,string,1,-,2015,,
2763,T_MCOaaB,UHCD_TOP,Top UHCD,string,1,-,2009,,
2764,T_MCOaaB,TOP_CONV_HC,Conversion hospitalisation complète,string,1,-,2019,,
2765,T_MCOaaB,TOP_RAAC,Prise en charge RAAC,string,1,-,2019,,
2766,T_MCOaaB,TOP_SEJ_FORF_DIA,Séjour éligible au forfait diabète,string,1,-,2019,,
2767,T_MCOaaB,COD_POST,Code postal,string,5,-,2020,,
2768,T_MCOaaB,top_gradation,Top eligibilité gradation,string,1,-,2020,,
2769,T_MCOaaB,contexte_pat,Contexte patient / Surveillance particulière,string,1,-,2020,,
2770,T_MCOaaB,admin_rh,Administration d'un produit de la RH,string,1,-,2020,,
2771,T_MCOaaB,rescrit_tarif,Rescrit tarifaire,string,1,-,2020,,
2772,T_MCOaaB,cat_nb_inter,Catégorie du nombre d'interventions totales,string,1,-,2020,,
2773,T_MCOaaB,POST_DEP,code postal ,string,5,-,2020,,
2774,T_MCOaaB,TOP_MAIS_NAI,Top admission maison de naissance,string,1,-,2020,,
2775,T_MCOaaB,COD_IGS,IGS 2,number,,-,2005,2010,
2776,T_MCOaaB,DLY_ACT,Forfait dialyse,number,,-,2005,2015,
2777,T_MCOaaB,FAIS_NBR,Nombre de faisceaux,number,,-,2010,2015,
2778,T_MCOaaB,GHM_24705Z_ACT,Nombre d'actes menant dans le GHM 24Z05Z ou 28Z11Z,number,,-,2005,2008,
2779,T_MCOaaB,GHM_24706Z_ACT,Nombre d'actes menant dans le GHM 24Z06Z ou 28Z12Z,number,,-,2005,2008,
2780,T_MCOaaB,GHM_24707Z_ACT,Nombre d'actes menant dans le GHM 24Z07Z ou 28Z13Z,number,,-,2005,2008,
2781,T_MCOaaB,GHS_6523_ACT,Nombre d'actes menant dans le GHS 6523,number,,-,2009,2011,
2782,T_MCOaaB,GHS_9510_ACT,Nombre d'actes menant dans le GHS 9510,number,,-,2008,2009,
2783,T_MCOaaB,GHS_9511_ACT,Nombre d'actes menant dans le GHS 9511,number,,-,2008,2009,
2784,T_MCOaaB,GHS_9512_ACT,Nombre d'actes menant dans le GHS 9512,number,,-,2008,2009,
2785,T_MCOaaB,GHS_9515_ACT,Nombre d'actes menant dans le GHS 9515,number,,-,2008,2009,
2786,T_MCOaaB,GHS_9524_ACT,Nombre d'actes menant dans le GHS 9524,number,,-,2008,2009,
2787,T_MCOaaB,GHS_9610_ACT,Nombre d'actes menant dans le GHS 9610,number,,-,2009,2011,
2788,T_MCOaaB,GHS_9611_ACT,Nombre d'actes menant dans le GHS 9611,number,,-,2009,2011,
2789,T_MCOaaB,GHS_9612_ACT,Nombre d'actes menant dans le GHS 9612,number,,-,2009,2011,
2790,T_MCOaaB,GHS_9619_ACT,Nombre d'actes menant dans le GHS 9619,number,,-,2009,2011,
2791,T_MCOaaB,GHS_9620_ACT,Nombre d'actes menant dans le GHS 9620,number,,-,2009,2011,
2792,T_MCOaaB,GHS_9621_ACT,Nombre d'actes menant dans le GHS 9621,number,,-,2009,2011,
2793,T_MCOaaB,GHS_9622_ACT,Nombre d'actes menant dans le GHS 9622,number,,-,2010,2011,
2794,T_MCOaaB,NBR_SEA_SROS,Nombre de séances avant SROS,number,,-,2006,2009,
2795,T_MCOaaB,NBR_SUP_SRA,Nombre de suppléments pour SRA (réanimation),number,,-,2006,2009,
2796,T_MCOaaB,NBR_SUP_SSC,Nombre de suppléments pour SSC (surveillance continue),number,,-,2006,2009,
2797,T_MCOaaB,ANN_IVG_PREC,Année de l’IVG précédente,string,4,-,2015,2017,
2798,T_MCOaaB,NBR_IVG_ANT,Nombre d’IVG antérieures,number,2,-,2015,2017,
2799,T_MCOaaB,NBR_NAIS_ANT,Nombres de naissances vivantes antérieures,number,2,-,2015,2017,
2800,T_MCOaaBPHN,ACT_COD,Code acte,number,,-,2010,2011,
2801,T_MCOaaBPHN,ANN_MOI,Mois et année,number,,-,2010,2011,
2802,T_MCOaaBPHN,ETA_NUM,Numéro FINESS e-PMSI,string,,-,2010,2011,
2803,T_MCOaaBPHN,FIC_TYP,Type de fichier,string,,-,2010,2011,
2804,T_MCOaaBPHN,NBR_AUT_ETP,Nombre réalisé pour un autre établissement public,number,,-,2010,2011,
2805,T_MCOaaBPHN,NBR_CON_EXT,Nombre réalisé pour consultants externes,number,,-,2010,2011,
2806,T_MCOaaBPHN,NBR_FAC_AUT_ETP,Nombre facturé pour un autre établissement public,number,,-,2010,2011,
2807,T_MCOaaBPHN,NBR_FAC_CON_EXT,Nombre facturé pour consultants externes,number,,-,2010,2011,
2808,T_MCOaaBPHN,NBR_FAC_INC_DEM,Nombre facturé autre ou demandeur inconnu,number,,-,2010,2011,
2809,T_MCOaaBPHN,NBR_FAC_PHE,Nombre facturé pour patients hospitalisés au sein de l’établissement,number,,-,2010,2011,
2810,T_MCOaaBPHN,NBR_FAC_SEC_LIB,Nombre facturé  émanant du secteur libéral,number,,-,2010,2011,
2811,T_MCOaaBPHN,NBR_FAC_TOT,Nombre total facturé,number,,-,2010,2011,
2812,T_MCOaaBPHN,NBR_INC_DEM,Nombre réalisé autre ou demandeur inconnu,number,,-,2010,2011,
2813,T_MCOaaBPHN,NBR_PHE,Nombre réalisé pour  patients hospitalisés au sein de l’établissement,number,,-,2010,2011,
2814,T_MCOaaBPHN,NBR_REA_TOT,Nombre total réalisé,number,,-,2010,2011,
2815,T_MCOaaBPHN,NBR_SEC_LIB,Nombre réalisé émanant du secteur libéral,number,,-,2010,2011,
2816,T_MCOaaC,COH_NAI_RET,Code retour contrôle « Cohérence date naissance »,string,1,-,2013,,
2817,T_MCOaaC,COH_SEX_RET,Code retour contrôle « Cohérence sexe »,string,1,-,2013,,
2818,T_MCOaaC,DAT_RET,Code retour contrôle « date de référence» (date d'entrée),string,1,-,2006,,
2819,T_MCOaaC,ENT_DAT,Date d'entrée du séjour PMSI,string,8,-,2009,,
2820,T_MCOaaC,ETA_NUM,Numéro FINESS e-PMSI,string,9,-,2005,,
2821,T_MCOaaC,ETA_NUM_RET,"Code retour contrôle ""N° FINESS d’inscription e-PMSI""",string,1,-,2017,,
2822,T_MCOaaC,EXE_SOI_AMD,Date d'entrée du séjour PMSI au format année + mois,string,6,-,2009,,
2823,T_MCOaaC,EXE_SOI_AMF,Date de sortie du séjour PMSI au format année + mois,string,6,-,2009,,
2824,T_MCOaaC,EXE_SOI_DTD,Date d'entrée du séjour PMSI (date),date,,-,2009,,
2825,T_MCOaaC,EXE_SOI_DTF,Date de sortie du séjour PMSI (date),date,,-,2009,,
2826,T_MCOaaC,FHO_RET,Code retour « fusion ANO HOSP et HOSP PMSI »,string,1,-,2005,,
2827,T_MCOaaC,FOR_NUM,N° format,string,3,-,2008,,
2828,T_MCOaaC,HOS_NN_MAM,Hospitalisation d'un nouveau-né auprès de la mère,string,1,-,2013,,
2829,T_MCOaaC,HOS_NNE_RET,Code retour contrôle « Hospitalisation d'un nouveau-né auprès de la mère »,string,1,-,2013,,
2830,T_MCOaaC,HOS_ORG_RET,Code retour contrôle « Hospitalisation pour prélèvement d'organe »,string,1,-,2013,,
2831,T_MCOaaC,HOS_PLO,Hospitalisation pour prélèvement d'organe,string,1,-,2013,,
2832,T_MCOaaC,NAI_RET,Code retour contrôle « date de naissance »,string,1,-,2005,,
2833,T_MCOaaC,NIR_ANO_17,N° anonyme,string,17,-,2005,,
2834,T_MCOaaC,NIR_RET,Code retour contrôle « n° sécurité sociale »,string,1,-,2005,,
2835,T_MCOaaC,NUM_DAT_AT,Numéro accident du travail ou date d’accident de droit commun,string,9,-,2015,,
2836,T_MCOaaC,NUM_DAT_AT_RET,"Code retour contrôle "" Numéro accident du travail ou date d’accident de droit commun""",string,1,-,2015,,
2837,T_MCOaaC,ORG_CPL_NUM,N° d’organisme complémentaire,string,10,-,2015,,
2838,T_MCOaaC,ORG_CPL_NUM_RET,"Code retour contrôle "" N° d’organisme complémentaire""",string,1,-,2015,,
2839,T_MCOaaC,PMS_RET,Code retour « fusion ANO PMSI et fichier PMSI »,string,1,-,2005,,
2840,T_MCOaaC,RNG_BEN,Rang du bénéficiaire,string,3,-,2015,,
2841,T_MCOaaC,RNG_BEN_RET,Code retour contrôle « Rang du bénéficiaire »,string,1,-,2015,,
2842,T_MCOaaC,RNG_NAI,Rang de naissance,string,1,-,2015,,
2843,T_MCOaaC,RNG_NAI_RET,Code retour contrôle « Rang de naissance »,string,1,-,2015,,
2844,T_MCOaaC,RSA_NUM,N° séquentiel dans fichier PMSI,string,10,-,2005,,
2845,T_MCOaaC,SEJ_MER_RET,Code retour contrôle « N° administratif de séjour de la mère »,string,1,-,2013,,
2846,T_MCOaaC,SEJ_NUM,N° de séjour,string,5,-,2005,,
2847,T_MCOaaC,SEJ_RET,Code retour contrôle « n° d’identification administratif de séjour »,string,1,-,2005,,
2848,T_MCOaaC,SEX_RET,Code retour contrôle « sexe »,string,1,-,2005,,
2849,T_MCOaaC,SOR_DAT,Date de sortie du séjour PMSI,string,8,-,2009,,
2850,T_MCOaaC,VID_HOSP_FOR,N° format VID-HOSP,string,3,-,2008,,
2851,T_MCOaaC,ENT_MOI,Mois de la date d'entrée du séjour,string,2,-,2019,,
2852,T_MCOaaC,ENT_ANN,Année de la date d'entrée du séjour,string,4,-,2019,,
2853,T_MCOaaC,IPP_BEN_ANO_RET,"Code retour contrôle "" N° d'identification permanent du patient""",string,1,-,2019,,
2854,T_MCOaaC,IPP_BEN_ANO,N° d'identification permanent du patient anonymisé,string,44,-,2019,,
2855,T_MCOaaC,ID_MAM_ENF,no chainage mere enfant,string,32,-,2020,,
2856,T_MCOaaC,ENT_AM,Date d'entrée au format année + mois,date,,-,2009,2011,
2857,T_MCOaaC,SOR_AM,Date de sortie au format année + mois,date,,-,2009,2011,
2858,T_MCOaaC,NIR_ANO_MAM,N° anonyme mère-enfant,string,32,-,2013,2019,
2859,T_MCOaaC,SOR_ANN,Année de sortie,string,4,-,2005,2019,
2860,T_MCOaaC,SOR_MOI,Mois de sortie,string,2,-,2005,2019,
2861,T_MCOaaCSTC,ENT_DAT,Date d'entrée,string,8,-,2009,,
2862,T_MCOaaCSTC,ENT_DAT_RET,Code retour contrôle « date de référence» (date d'entrée),string,1,-,2009,,
2863,T_MCOaaCSTC,ETA_NUM,N° FINESS,string,9,-,2008,,
2864,T_MCOaaCSTC,EXE_SOI_AMD,Date d'entrée au format année + mois,string,6,-,2009,,
2865,T_MCOaaCSTC,EXE_SOI_AMF,Date de sortie au format année + mois,string,6,-,2009,,
2866,T_MCOaaCSTC,EXE_SOI_DTD,Date d'entrée,date,,-,2009,,
2867,T_MCOaaCSTC,EXE_SOI_DTF,Date de sortie,date,,-,2009,,
2868,T_MCOaaCSTC,IAS_RET,Code retour contrôle « n° d'identification administratif de séjour »,string,1,-,2008,,
